,amount,Type,date,TimeSeries,CommPCA,CommAutoEncoder,InOutFlowAutoEncoder,InOutFlowPCA,Comm
478,2216644.0,0,2018-04-25,0,0,0,0,0,1
479,2233684.0,0,2018-04-26,0,0,0,0,0,0
480,2396756.0,0,2018-04-27,0,0,0,0,0,1
481,2070878.0,0,2018-04-28,0,0,0,1,0,1
482,1767055.0,0,2018-04-29,0,0,0,0,0,1
483,2172282.0,0,2018-04-30,0,0,0,0,0,0
484,1828508.0,1,2018-05-01,1,1,1,1,1,1
485,2148788.0,0,2018-05-02,1,0,0,0,0,0
486,2172154.0,0,2018-05-03,0,0,0,0,0,0
487,2399301.0,0,2018-05-04,0,0,0,0,0,0
488,2048164.0,0,2018-05-05,0,0,0,1,0,1
489,1749668.0,0,2018-05-06,0,1,1,1,0,1
490,2120575.0,0,2018-05-07,0,0,0,0,0,0
491,2146290.0,0,2018-05-08,0,0,0,0,0,0
492,2180203.0,0,2018-05-09,0,0,0,0,0,0
493,2204206.0,0,2018-05-10,0,0,0,0,0,0
494,2398781.0,0,2018-05-11,0,0,0,0,0,0
495,1937126.0,0,2018-05-12,0,0,0,0,0,1
496,1613316.0,0,2018-05-13,0,1,0,0,0,1
497,2088620.0,0,2018-05-14,0,0,0,0,0,0
498,2121251.0,0,2018-05-15,0,0,0,0,0,0
499,2135883.0,0,2018-05-16,0,0,0,0,0,0
500,2149161.0,0,2018-05-17,0,0,0,0,0,0
501,2391488.0,0,2018-05-18,0,0,0,0,0,1
502,2026255.0,0,2018-05-19,0,0,0,1,0,1
503,1756784.0,0,2018-05-20,0,0,0,0,0,1
504,2089793.0,0,2018-05-21,0,0,0,0,0,0
505,2129475.0,0,2018-05-22,0,0,0,0,0,0
506,2130474.0,0,2018-05-23,0,0,0,0,0,0
507,2171405.0,0,2018-05-24,0,0,0,0,0,0
508,2375365.0,0,2018-05-25,0,0,0,0,0,0
509,2134084.0,0,2018-05-26,0,0,1,1,0,1
510,1762692.0,0,2018-05-27,0,0,0,0,0,0
511,2113232.0,0,2018-05-28,0,0,0,0,0,0
512,2118604.0,0,2018-05-29,0,0,0,0,0,0
513,2134324.0,0,2018-05-30,0,0,0,0,0,0
514,2148166.0,0,2018-05-31,0,0,0,0,0,0
515,2362724.0,0,2018-06-01,0,0,0,0,0,0
516,1923709.0,1,2018-06-02,0,0,0,0,0,1
517,1646979.0,0,2018-06-03,0,0,0,0,0,0
518,2062050.0,0,2018-06-04,0,0,0,0,0,0
519,2145610.0,0,2018-06-05,0,0,0,0,0,0
520,2171932.0,0,2018-06-06,0,0,0,0,0,0
521,2205994.0,0,2018-06-07,0,0,0,0,0,0
522,2385584.0,0,2018-06-08,0,0,0,0,0,0
523,2073045.0,0,2018-06-09,0,0,0,1,0,1
524,1678383.0,0,2018-06-10,0,0,0,0,0,1
525,2108424.0,0,2018-06-11,0,0,0,0,0,0
526,2166091.0,0,2018-06-12,0,0,0,0,0,0
527,2155274.0,0,2018-06-13,0,0,0,0,0,0
528,2169934.0,0,2018-06-14,0,0,0,0,0,0
529,2370914.0,0,2018-06-15,0,0,0,0,0,0
530,1834654.0,0,2018-06-16,0,1,0,1,1,1
531,1649000.0,0,2018-06-17,0,1,1,0,1,1
532,1291020.0,1,2018-06-18,1,1,1,1,1,0
533,2126737.0,0,2018-06-19,1,0,0,0,0,0
534,2143658.0,0,2018-06-20,0,0,0,0,0,0
535,2165567.0,0,2018-06-21,0,0,0,0,0,0
536,2298393.0,0,2018-06-22,0,0,0,0,0,0
537,1877736.0,0,2018-06-23,0,0,0,0,0,1
538,1559357.0,0,2018-06-24,0,0,0,0,0,0
539,2057797.0,0,2018-06-25,0,0,0,0,0,0
540,2118838.0,0,2018-06-26,0,0,0,0,0,0
541,2152176.0,0,2018-06-27,0,0,0,0,0,0
542,2200740.0,0,2018-06-28,0,0,0,0,0,0
543,2411810.0,0,2018-06-29,0,0,0,1,0,1
544,1940989.0,0,2018-06-30,0,0,1,0,0,1
545,1644710.0,0,2018-07-01,0,0,0,0,0,0
546,2097433.0,0,2018-07-02,0,0,0,0,0,1
547,2120848.0,0,2018-07-03,0,0,0,0,0,0
548,2145425.0,0,2018-07-04,0,0,0,0,0,0
549,2171399.0,0,2018-07-05,0,0,0,0,0,0
550,2332469.0,0,2018-07-06,0,0,0,0,0,0
551,1935216.0,0,2018-07-07,0,0,0,1,0,1
552,1676935.0,0,2018-07-08,0,0,0,0,0,0
553,2152933.0,0,2018-07-09,0,0,0,0,0,0
554,1707906.0,0,2018-07-10,1,1,1,1,1,1
555,1480662.0,0,2018-07-11,1,1,1,1,1,1
556,2194432.0,0,2018-07-12,1,0,0,0,0,0
557,2368328.0,0,2018-07-13,0,0,0,0,0,1
558,1955678.0,0,2018-07-14,1,0,0,0,0,0
559,1674781.0,0,2018-07-15,0,0,0,0,0,0
560,2110504.0,0,2018-07-16,1,0,0,0,0,0
561,2162029.0,0,2018-07-17,0,0,0,0,0,0
562,2180684.0,0,2018-07-18,0,0,0,0,0,0
563,2181773.0,0,2018-07-19,0,0,0,0,0,0
564,2320939.0,0,2018-07-20,0,0,0,0,0,0
565,1895913.0,0,2018-07-21,0,0,0,0,0,1
566,1640375.0,0,2018-07-22,0,0,0,0,0,0
567,2092905.0,0,2018-07-23,0,0,0,0,0,0
568,2115266.0,0,2018-07-24,0,0,0,0,0,0
569,2157178.0,0,2018-07-25,0,0,0,0,0,0
570,2178010.0,0,2018-07-26,0,0,0,0,0,0
571,2294189.0,0,2018-07-27,0,0,0,0,0,0
572,1987257.0,0,2018-07-28,0,1,1,1,0,1
573,1682360.0,0,2018-07-29,0,0,0,0,0,1
574,2080974.0,0,2018-07-30,0,0,0,0,0,0
575,2138606.0,0,2018-07-31,0,0,0,0,0,0
576,2136088.0,0,2018-08-01,0,0,0,0,0,0
577,2159632.0,0,2018-08-02,0,0,0,0,0,0
578,2283247.0,0,2018-08-03,0,0,0,1,0,0
579,1898710.0,0,2018-08-04,0,0,0,1,0,1
580,1680243.0,0,2018-08-05,0,1,0,0,0,1
581,2099299.0,0,2018-08-06,0,0,0,0,0,0
582,2166263.0,0,2018-08-07,0,0,0,0,0,0
583,2148228.0,0,2018-08-08,0,0,0,0,0,0
584,2194682.0,0,2018-08-09,0,0,0,0,0,0
585,2353117.0,0,2018-08-10,0,0,1,0,0,0
586,1994179.0,0,2018-08-11,0,1,1,1,0,1
587,1682303.0,0,2018-08-12,0,1,1,1,0,1
588,2134561.0,0,2018-08-13,0,0,0,0,0,0
589,2194706.0,0,2018-08-14,0,0,0,0,0,0
590,2214075.0,0,2018-08-15,0,0,0,0,0,0
591,2243761.0,0,2018-08-16,0,0,0,0,0,0
592,2367374.0,0,2018-08-17,0,0,0,0,0,0
593,2012712.0,0,2018-08-18,0,1,1,1,1,1
594,1681781.0,0,2018-08-19,0,0,0,1,1,0
595,2110534.0,0,2018-08-20,0,0,0,0,0,0
596,2138241.0,0,2018-08-21,0,0,0,0,0,0
597,2171375.0,0,2018-08-22,0,0,0,0,0,0
598,2165213.0,0,2018-08-23,0,0,0,0,0,0
599,2256295.0,0,2018-08-24,0,0,0,0,0,0
600,1734982.0,0,2018-08-25,0,0,0,0,0,0
601,1629709.0,0,2018-08-26,0,0,0,1,0,0
602,2099962.0,0,2018-08-27,0,0,0,0,0,0
603,2124949.0,0,2018-08-28,0,0,0,0,0,0
604,2117994.0,0,2018-08-29,0,0,0,0,0,0
605,2123387.0,0,2018-08-30,0,0,0,0,0,0
606,2296449.0,0,2018-08-31,0,0,0,1,0,0
607,1874722.0,0,2018-09-01,0,0,0,1,0,1
608,1591671.0,0,2018-09-02,0,0,0,1,0,0
609,2102499.0,0,2018-09-03,0,0,0,0,0,0
610,2105251.0,0,2018-09-04,0,0,0,0,0,0
611,2134143.0,0,2018-09-05,0,0,0,0,0,0
612,2162872.0,0,2018-09-06,0,0,0,0,0,0
613,2305629.0,0,2018-09-07,0,0,0,1,0,0
614,1850217.0,0,2018-09-08,0,1,0,0,0,1
615,1480364.0,0,2018-09-09,0,1,0,1,1,0
616,2150791.0,0,2018-09-10,0,0,0,0,0,0
617,2189847.0,0,2018-09-11,0,0,0,0,0,0
618,2190339.0,0,2018-09-12,0,0,0,0,0,0
619,2204212.0,0,2018-09-13,0,0,0,0,0,0
620,2371364.0,0,2018-09-14,0,0,0,0,0,0
621,1900038.0,0,2018-09-15,0,0,0,0,0,0
622,1637787.0,0,2018-09-16,0,0,0,0,0,0
623,2141013.0,0,2018-09-17,0,0,0,0,0,0
624,2175017.0,0,2018-09-18,0,0,0,0,0,0
625,2198186.0,0,2018-09-19,0,0,0,0,0,0
626,2218486.0,0,2018-09-20,0,0,0,0,0,0
627,2413658.0,0,2018-09-21,0,0,1,0,0,0
628,1797040.0,0,2018-09-22,0,1,0,1,1,1
629,1574708.0,0,2018-09-23,0,1,0,1,1,1
630,1373897.0,1,2018-09-24,1,1,1,1,1,0
631,2163066.0,0,2018-09-25,1,0,0,0,0,0
632,2220412.0,0,2018-09-26,1,0,0,0,0,0
633,2248167.0,0,2018-09-27,0,0,0,0,0,0
634,2382813.0,0,2018-09-28,0,0,0,1,0,0
635,1929194.0,0,2018-09-29,0,0,0,0,0,1
636,1748049.0,0,2018-09-30,0,0,1,0,0,1
