,date,end_id,amount
16492,2017-01-08,Cluster 14,218
16493,2017-01-08,Cluster 15,294
16494,2017-01-08,Cluster 16,10
16495,2017-01-08,Cluster 17,152
16496,2017-01-08,Cluster 18,432
16497,2017-01-08,Cluster 19,115
16498,2017-01-08,Cluster 2,1038
16499,2017-01-08,Cluster 20,71
16500,2017-01-08,Cluster 21,318
16501,2017-01-08,Cluster 22,67
16502,2017-01-08,Cluster 23,132
16503,2017-01-08,Cluster 24,22
16504,2017-01-08,Cluster 25,617
16505,2017-01-08,Cluster 26,272
16506,2017-01-08,Cluster 27,71
16507,2017-01-08,Cluster 28,11
16508,2017-01-08,Cluster 29,2
16509,2017-01-08,Cluster 3,613
16510,2017-01-08,Cluster 30,14
16511,2017-01-08,Cluster 31,18
16512,2017-01-08,Cluster 32,24
16513,2017-01-08,Cluster 33,14
16514,2017-01-08,Cluster 34,25
16515,2017-01-08,Cluster 35,4
16516,2017-01-08,Cluster 36,9
16517,2017-01-08,Cluster 37,13
16518,2017-01-08,Cluster 38,15
16519,2017-01-08,Cluster 39,31
16520,2017-01-08,Cluster 4,539
16521,2017-01-08,Cluster 40,3
16522,2017-01-08,Cluster 41,3
16523,2017-01-08,Cluster 42,1
16524,2017-01-08,Cluster 43,7
16525,2017-01-08,Cluster 44,8
16526,2017-01-08,Cluster 45,510
16527,2017-01-08,Cluster 46,1
16528,2017-01-08,Cluster 5,651
16529,2017-01-08,Cluster 6,1608
16530,2017-01-08,Cluster 7,767
16531,2017-01-08,Cluster 8,2297
16532,2017-01-08,Cluster 9,290
16533,2017-01-09,Cluster 1,829
16534,2017-01-09,Cluster 10,75
16535,2017-01-09,Cluster 11,143
16536,2017-01-09,Cluster 12,187
16537,2017-01-09,Cluster 13,108
16538,2017-01-09,Cluster 14,334
16539,2017-01-09,Cluster 15,375
16540,2017-01-09,Cluster 16,18
16541,2017-01-09,Cluster 17,172
16542,2017-01-09,Cluster 18,410
16543,2017-01-09,Cluster 19,130
16544,2017-01-09,Cluster 2,895
16545,2017-01-09,Cluster 20,87
16546,2017-01-09,Cluster 21,423
16547,2017-01-09,Cluster 22,126
16548,2017-01-09,Cluster 23,174
16549,2017-01-09,Cluster 24,40
16550,2017-01-09,Cluster 25,1222
16551,2017-01-09,Cluster 26,679
16552,2017-01-09,Cluster 27,196
16553,2017-01-09,Cluster 28,24
16554,2017-01-09,Cluster 29,5
16555,2017-01-09,Cluster 3,497
16556,2017-01-09,Cluster 30,26
16557,2017-01-09,Cluster 31,30
16558,2017-01-09,Cluster 32,73
16559,2017-01-09,Cluster 33,31
16560,2017-01-09,Cluster 34,40
16561,2017-01-09,Cluster 35,7
16562,2017-01-09,Cluster 36,13
16563,2017-01-09,Cluster 37,16
16564,2017-01-09,Cluster 38,24
16565,2017-01-09,Cluster 39,37
16566,2017-01-09,Cluster 4,911
16567,2017-01-09,Cluster 41,7
16568,2017-01-09,Cluster 42,11
16569,2017-01-09,Cluster 43,2
16570,2017-01-09,Cluster 44,14
16571,2017-01-09,Cluster 45,1614
16572,2017-01-09,Cluster 46,1
16573,2017-01-09,Cluster 5,1510
16574,2017-01-09,Cluster 6,4180
16575,2017-01-09,Cluster 7,858
16576,2017-01-09,Cluster 8,5806
16577,2017-01-09,Cluster 9,917
16578,2017-01-10,Cluster 1,888
16579,2017-01-10,Cluster 10,88
16580,2017-01-10,Cluster 11,142
16581,2017-01-10,Cluster 12,232
16582,2017-01-10,Cluster 13,133
16583,2017-01-10,Cluster 14,331
16584,2017-01-10,Cluster 15,466
16585,2017-01-10,Cluster 16,16
16586,2017-01-10,Cluster 17,166
16587,2017-01-10,Cluster 18,430
16588,2017-01-10,Cluster 19,121
16589,2017-01-10,Cluster 2,805
16590,2017-01-10,Cluster 20,98
16591,2017-01-10,Cluster 21,452
16592,2017-01-10,Cluster 22,120
16593,2017-01-10,Cluster 23,185
16594,2017-01-10,Cluster 24,27
16595,2017-01-10,Cluster 25,1462
16596,2017-01-10,Cluster 26,943
16597,2017-01-10,Cluster 27,203
16598,2017-01-10,Cluster 28,26
16599,2017-01-10,Cluster 29,4
16600,2017-01-10,Cluster 3,597
16601,2017-01-10,Cluster 30,34
16602,2017-01-10,Cluster 31,32
16603,2017-01-10,Cluster 32,58
16604,2017-01-10,Cluster 33,36
16605,2017-01-10,Cluster 34,51
16606,2017-01-10,Cluster 35,14
16607,2017-01-10,Cluster 36,19
16608,2017-01-10,Cluster 37,19
16609,2017-01-10,Cluster 38,33
16610,2017-01-10,Cluster 39,57
16611,2017-01-10,Cluster 4,1261
16612,2017-01-10,Cluster 40,2
16613,2017-01-10,Cluster 41,1
16614,2017-01-10,Cluster 42,1
16615,2017-01-10,Cluster 43,2
16616,2017-01-10,Cluster 44,7
16617,2017-01-10,Cluster 45,2105
16618,2017-01-10,Cluster 46,2
16619,2017-01-10,Cluster 5,1773
16620,2017-01-10,Cluster 6,4849
16621,2017-01-10,Cluster 7,837
16622,2017-01-10,Cluster 8,6765
16623,2017-01-10,Cluster 9,1134
16624,2017-01-11,Cluster 1,926
16625,2017-01-11,Cluster 10,84
16626,2017-01-11,Cluster 11,172
16627,2017-01-11,Cluster 12,203
16628,2017-01-11,Cluster 13,159
16629,2017-01-11,Cluster 14,358
16630,2017-01-11,Cluster 15,481
16631,2017-01-11,Cluster 16,10
16632,2017-01-11,Cluster 17,146
16633,2017-01-11,Cluster 18,432
16634,2017-01-11,Cluster 19,122
16635,2017-01-11,Cluster 2,855
16636,2017-01-11,Cluster 20,85
16637,2017-01-11,Cluster 21,447
16638,2017-01-11,Cluster 22,118
16639,2017-01-11,Cluster 23,149
16640,2017-01-11,Cluster 24,32
16641,2017-01-11,Cluster 25,1609
16642,2017-01-11,Cluster 26,1040
16643,2017-01-11,Cluster 27,241
16644,2017-01-11,Cluster 28,23
16645,2017-01-11,Cluster 29,4
16646,2017-01-11,Cluster 3,614
16647,2017-01-11,Cluster 30,26
16648,2017-01-11,Cluster 31,26
16649,2017-01-11,Cluster 32,46
16650,2017-01-11,Cluster 33,38
16651,2017-01-11,Cluster 34,54
16652,2017-01-11,Cluster 35,9
16653,2017-01-11,Cluster 36,12
16654,2017-01-11,Cluster 37,10
16655,2017-01-11,Cluster 38,22
16656,2017-01-11,Cluster 39,51
16657,2017-01-11,Cluster 4,1090
16658,2017-01-11,Cluster 40,1
16659,2017-01-11,Cluster 41,4
16660,2017-01-11,Cluster 42,8
16661,2017-01-11,Cluster 43,6
16662,2017-01-11,Cluster 44,5
16663,2017-01-11,Cluster 45,2100
16664,2017-01-11,Cluster 46,1
16665,2017-01-11,Cluster 5,1697
16666,2017-01-11,Cluster 6,4698
16667,2017-01-11,Cluster 7,931
16668,2017-01-11,Cluster 8,6489
16669,2017-01-11,Cluster 9,1290
16670,2017-01-12,Cluster 1,941
16671,2017-01-12,Cluster 10,104
16672,2017-01-12,Cluster 11,205
16673,2017-01-12,Cluster 12,238
16674,2017-01-12,Cluster 13,167
16675,2017-01-12,Cluster 14,402
16676,2017-01-12,Cluster 15,507
16677,2017-01-12,Cluster 16,14
16678,2017-01-12,Cluster 17,171
16679,2017-01-12,Cluster 18,467
16680,2017-01-12,Cluster 19,108
16681,2017-01-12,Cluster 2,929
16682,2017-01-12,Cluster 20,108
16683,2017-01-12,Cluster 21,454
16684,2017-01-12,Cluster 22,146
16685,2017-01-12,Cluster 23,153
16686,2017-01-12,Cluster 24,55
16687,2017-01-12,Cluster 25,1778
16688,2017-01-12,Cluster 26,992
16689,2017-01-12,Cluster 27,269
16690,2017-01-12,Cluster 28,33
16691,2017-01-12,Cluster 29,6
16692,2017-01-12,Cluster 3,705
16693,2017-01-12,Cluster 30,32
16694,2017-01-12,Cluster 31,29
16695,2017-01-12,Cluster 32,81
16696,2017-01-12,Cluster 33,46
16697,2017-01-12,Cluster 34,55
16698,2017-01-12,Cluster 35,19
16699,2017-01-12,Cluster 36,16
16700,2017-01-12,Cluster 37,22
16701,2017-01-12,Cluster 38,22
16702,2017-01-12,Cluster 39,54
16703,2017-01-12,Cluster 4,1162
16704,2017-01-12,Cluster 40,2
16705,2017-01-12,Cluster 41,5
16706,2017-01-12,Cluster 42,11
16707,2017-01-12,Cluster 43,4
16708,2017-01-12,Cluster 44,13
16709,2017-01-12,Cluster 45,2190
16710,2017-01-12,Cluster 46,5
16711,2017-01-12,Cluster 5,1746
16712,2017-01-12,Cluster 6,4544
16713,2017-01-12,Cluster 7,856
16714,2017-01-12,Cluster 8,6112
16715,2017-01-12,Cluster 9,1321
16716,2017-01-13,Cluster 1,975
16717,2017-01-13,Cluster 10,98
16718,2017-01-13,Cluster 11,176
16719,2017-01-13,Cluster 12,192
16720,2017-01-13,Cluster 13,159
16721,2017-01-13,Cluster 14,396
16722,2017-01-13,Cluster 15,524
16723,2017-01-13,Cluster 16,17
16724,2017-01-13,Cluster 17,205
16725,2017-01-13,Cluster 18,561
16726,2017-01-13,Cluster 19,149
16727,2017-01-13,Cluster 2,1122
16728,2017-01-13,Cluster 20,104
16729,2017-01-13,Cluster 21,530
16730,2017-01-13,Cluster 22,126
16731,2017-01-13,Cluster 23,188
16732,2017-01-13,Cluster 24,53
16733,2017-01-13,Cluster 25,1553
16734,2017-01-13,Cluster 26,823
16735,2017-01-13,Cluster 27,173
16736,2017-01-13,Cluster 28,31
16737,2017-01-13,Cluster 29,1
16738,2017-01-13,Cluster 3,922
16739,2017-01-13,Cluster 30,26
16740,2017-01-13,Cluster 31,34
16741,2017-01-13,Cluster 32,70
16742,2017-01-13,Cluster 33,38
16743,2017-01-13,Cluster 34,54
16744,2017-01-13,Cluster 35,16
16745,2017-01-13,Cluster 36,19
16746,2017-01-13,Cluster 37,13
16747,2017-01-13,Cluster 38,29
16748,2017-01-13,Cluster 39,57
16749,2017-01-13,Cluster 4,1189
16750,2017-01-13,Cluster 40,7
16751,2017-01-13,Cluster 41,3
16752,2017-01-13,Cluster 42,12
16753,2017-01-13,Cluster 43,4
16754,2017-01-13,Cluster 44,12
16755,2017-01-13,Cluster 45,1828
16756,2017-01-13,Cluster 46,1
16757,2017-01-13,Cluster 5,1568
16758,2017-01-13,Cluster 6,4217
16759,2017-01-13,Cluster 7,1109
16760,2017-01-13,Cluster 8,5459
16761,2017-01-13,Cluster 9,1013
16762,2017-01-14,Cluster 1,903
16763,2017-01-14,Cluster 10,64
16764,2017-01-14,Cluster 11,87
16765,2017-01-14,Cluster 12,154
16766,2017-01-14,Cluster 13,105
16767,2017-01-14,Cluster 14,342
16768,2017-01-14,Cluster 15,367
16769,2017-01-14,Cluster 16,15
16770,2017-01-14,Cluster 17,213
16771,2017-01-14,Cluster 18,552
16772,2017-01-14,Cluster 19,143
16773,2017-01-14,Cluster 2,1272
16774,2017-01-14,Cluster 20,71
16775,2017-01-14,Cluster 21,434
16776,2017-01-14,Cluster 22,123
16777,2017-01-14,Cluster 23,209
16778,2017-01-14,Cluster 24,34
16779,2017-01-14,Cluster 25,937
16780,2017-01-14,Cluster 26,413
16781,2017-01-14,Cluster 27,134
16782,2017-01-14,Cluster 28,12
16783,2017-01-14,Cluster 29,1
16784,2017-01-14,Cluster 3,1063
16785,2017-01-14,Cluster 30,22
16786,2017-01-14,Cluster 31,29
16787,2017-01-14,Cluster 32,69
16788,2017-01-14,Cluster 33,23
16789,2017-01-14,Cluster 34,41
16790,2017-01-14,Cluster 35,14
16791,2017-01-14,Cluster 36,9
16792,2017-01-14,Cluster 37,16
16793,2017-01-14,Cluster 38,25
16794,2017-01-14,Cluster 39,37
16795,2017-01-14,Cluster 4,993
16796,2017-01-14,Cluster 40,2
16797,2017-01-14,Cluster 41,1
16798,2017-01-14,Cluster 42,2
16799,2017-01-14,Cluster 43,2
16800,2017-01-14,Cluster 44,6
16801,2017-01-14,Cluster 45,1046
16802,2017-01-14,Cluster 46,4
16803,2017-01-14,Cluster 5,852
16804,2017-01-14,Cluster 6,2382
16805,2017-01-14,Cluster 7,1196
16806,2017-01-14,Cluster 8,3246
16807,2017-01-14,Cluster 9,451
16808,2017-01-15,Cluster 1,722
16809,2017-01-15,Cluster 10,50
16810,2017-01-15,Cluster 11,86
16811,2017-01-15,Cluster 12,127
16812,2017-01-15,Cluster 13,97
16813,2017-01-15,Cluster 14,255
16814,2017-01-15,Cluster 15,307
16815,2017-01-15,Cluster 16,18
16816,2017-01-15,Cluster 17,158
16817,2017-01-15,Cluster 18,478
16818,2017-01-15,Cluster 19,105
16819,2017-01-15,Cluster 2,1035
16820,2017-01-15,Cluster 20,63
16821,2017-01-15,Cluster 21,358
16822,2017-01-15,Cluster 22,83
16823,2017-01-15,Cluster 23,160
16824,2017-01-15,Cluster 24,20
16825,2017-01-15,Cluster 25,768
16826,2017-01-15,Cluster 26,323
16827,2017-01-15,Cluster 27,105
16828,2017-01-15,Cluster 28,12
16829,2017-01-15,Cluster 29,2
16830,2017-01-15,Cluster 3,831
16831,2017-01-15,Cluster 30,20
16832,2017-01-15,Cluster 31,18
16833,2017-01-15,Cluster 32,49
16834,2017-01-15,Cluster 33,24
16835,2017-01-15,Cluster 34,29
16836,2017-01-15,Cluster 35,10
16837,2017-01-15,Cluster 36,16
16838,2017-01-15,Cluster 37,3
16839,2017-01-15,Cluster 38,18
16840,2017-01-15,Cluster 39,29
16841,2017-01-15,Cluster 4,693
16842,2017-01-15,Cluster 40,5
16843,2017-01-15,Cluster 41,5
16844,2017-01-15,Cluster 42,1
16845,2017-01-15,Cluster 43,4
16846,2017-01-15,Cluster 44,6
16847,2017-01-15,Cluster 45,596
16848,2017-01-15,Cluster 46,2
16849,2017-01-15,Cluster 5,711
16850,2017-01-15,Cluster 6,1734
16851,2017-01-15,Cluster 7,822
16852,2017-01-15,Cluster 8,2154
16853,2017-01-15,Cluster 9,350
16854,2017-01-16,Cluster 1,526
16855,2017-01-16,Cluster 10,40
16856,2017-01-16,Cluster 11,61
16857,2017-01-16,Cluster 12,119
16858,2017-01-16,Cluster 13,82
16859,2017-01-16,Cluster 14,194
16860,2017-01-16,Cluster 15,231
16861,2017-01-16,Cluster 16,6
16862,2017-01-16,Cluster 17,102
16863,2017-01-16,Cluster 18,312
16864,2017-01-16,Cluster 19,102
16865,2017-01-16,Cluster 2,725
16866,2017-01-16,Cluster 20,60
16867,2017-01-16,Cluster 21,320
16868,2017-01-16,Cluster 22,47
16869,2017-01-16,Cluster 23,86
16870,2017-01-16,Cluster 24,21
16871,2017-01-16,Cluster 25,663
16872,2017-01-16,Cluster 26,244
16873,2017-01-16,Cluster 27,94
16874,2017-01-16,Cluster 28,16
16875,2017-01-16,Cluster 29,1
16876,2017-01-16,Cluster 3,449
16877,2017-01-16,Cluster 30,18
16878,2017-01-16,Cluster 31,23
16879,2017-01-16,Cluster 32,25
16880,2017-01-16,Cluster 33,26
16881,2017-01-16,Cluster 34,24
16882,2017-01-16,Cluster 35,7
16883,2017-01-16,Cluster 36,6
16884,2017-01-16,Cluster 37,18
16885,2017-01-16,Cluster 38,9
16886,2017-01-16,Cluster 39,31
16887,2017-01-16,Cluster 4,604
16888,2017-01-16,Cluster 41,3
16889,2017-01-16,Cluster 42,3
16890,2017-01-16,Cluster 43,1
16891,2017-01-16,Cluster 44,4
16892,2017-01-16,Cluster 45,627
16893,2017-01-16,Cluster 5,648
16894,2017-01-16,Cluster 6,1424
16895,2017-01-16,Cluster 7,583
16896,2017-01-16,Cluster 8,1652
16897,2017-01-16,Cluster 9,281
16898,2017-01-17,Cluster 1,818
16899,2017-01-17,Cluster 10,74
16900,2017-01-17,Cluster 11,142
16901,2017-01-17,Cluster 12,157
16902,2017-01-17,Cluster 13,167
16903,2017-01-17,Cluster 14,319
16904,2017-01-17,Cluster 15,465
16905,2017-01-17,Cluster 16,18
16906,2017-01-17,Cluster 17,146
16907,2017-01-17,Cluster 18,413
16908,2017-01-17,Cluster 19,109
16909,2017-01-17,Cluster 2,845
16910,2017-01-17,Cluster 20,89
16911,2017-01-17,Cluster 21,405
16912,2017-01-17,Cluster 22,109
16913,2017-01-17,Cluster 23,126
16914,2017-01-17,Cluster 24,36
16915,2017-01-17,Cluster 25,1269
16916,2017-01-17,Cluster 26,810
16917,2017-01-17,Cluster 27,181
16918,2017-01-17,Cluster 28,25
16919,2017-01-17,Cluster 29,3
16920,2017-01-17,Cluster 3,527
16921,2017-01-17,Cluster 30,26
16922,2017-01-17,Cluster 31,17
16923,2017-01-17,Cluster 32,42
16924,2017-01-17,Cluster 33,23
16925,2017-01-17,Cluster 34,44
16926,2017-01-17,Cluster 35,14
16927,2017-01-17,Cluster 36,12
16928,2017-01-17,Cluster 37,19
16929,2017-01-17,Cluster 38,21
16930,2017-01-17,Cluster 39,36
16931,2017-01-17,Cluster 4,946
16932,2017-01-17,Cluster 40,4
16933,2017-01-17,Cluster 41,3
16934,2017-01-17,Cluster 42,21
16935,2017-01-17,Cluster 43,2
16936,2017-01-17,Cluster 44,10
16937,2017-01-17,Cluster 45,2007
16938,2017-01-17,Cluster 5,1589
16939,2017-01-17,Cluster 6,4300
16940,2017-01-17,Cluster 7,750
16941,2017-01-17,Cluster 8,5271
16942,2017-01-17,Cluster 9,1098
16943,2017-01-18,Cluster 1,1037
16944,2017-01-18,Cluster 10,105
16945,2017-01-18,Cluster 11,199
16946,2017-01-18,Cluster 12,224
16947,2017-01-18,Cluster 13,175
16948,2017-01-18,Cluster 14,400
16949,2017-01-18,Cluster 15,773
16950,2017-01-18,Cluster 16,19
16951,2017-01-18,Cluster 17,176
16952,2017-01-18,Cluster 18,441
16953,2017-01-18,Cluster 19,153
16954,2017-01-18,Cluster 2,969
16955,2017-01-18,Cluster 20,88
16956,2017-01-18,Cluster 21,434
16957,2017-01-18,Cluster 22,121
16958,2017-01-18,Cluster 23,189
16959,2017-01-18,Cluster 24,33
16960,2017-01-18,Cluster 25,1524
16961,2017-01-18,Cluster 26,1296
16962,2017-01-18,Cluster 27,235
16963,2017-01-18,Cluster 28,22
16964,2017-01-18,Cluster 29,4
16965,2017-01-18,Cluster 3,656
16966,2017-01-18,Cluster 30,25
16967,2017-01-18,Cluster 31,27
16968,2017-01-18,Cluster 32,58
16969,2017-01-18,Cluster 33,34
16970,2017-01-18,Cluster 34,56
16971,2017-01-18,Cluster 35,15
16972,2017-01-18,Cluster 36,7
16973,2017-01-18,Cluster 37,14
16974,2017-01-18,Cluster 38,21
16975,2017-01-18,Cluster 39,57
16976,2017-01-18,Cluster 4,1313
16977,2017-01-18,Cluster 40,5
16978,2017-01-18,Cluster 41,1
16979,2017-01-18,Cluster 42,18
16980,2017-01-18,Cluster 43,2
16981,2017-01-18,Cluster 44,15
16982,2017-01-18,Cluster 45,2772
16983,2017-01-18,Cluster 5,2047
16984,2017-01-18,Cluster 6,5199
16985,2017-01-18,Cluster 7,1014
16986,2017-01-18,Cluster 8,7562
16987,2017-01-18,Cluster 9,1282
16988,2017-01-19,Cluster 1,1496
16989,2017-01-19,Cluster 10,121
16990,2017-01-19,Cluster 11,196
16991,2017-01-19,Cluster 12,220
16992,2017-01-19,Cluster 13,239
16993,2017-01-19,Cluster 14,539
16994,2017-01-19,Cluster 15,818
16995,2017-01-19,Cluster 16,25
16996,2017-01-19,Cluster 17,153
16997,2017-01-19,Cluster 18,512
16998,2017-01-19,Cluster 19,137
16999,2017-01-19,Cluster 2,1177
17000,2017-01-19,Cluster 20,98
17001,2017-01-19,Cluster 21,571
17002,2017-01-19,Cluster 22,138
17003,2017-01-19,Cluster 23,280
17004,2017-01-19,Cluster 24,29
17005,2017-01-19,Cluster 25,1610
17006,2017-01-19,Cluster 26,1236
17007,2017-01-19,Cluster 27,324
17008,2017-01-19,Cluster 28,24
17009,2017-01-19,Cluster 29,2
17010,2017-01-19,Cluster 3,855
17011,2017-01-19,Cluster 30,25
17012,2017-01-19,Cluster 31,11
17013,2017-01-19,Cluster 32,56
17014,2017-01-19,Cluster 33,35
17015,2017-01-19,Cluster 34,51
17016,2017-01-19,Cluster 35,23
17017,2017-01-19,Cluster 36,17
17018,2017-01-19,Cluster 37,8
17019,2017-01-19,Cluster 38,20
17020,2017-01-19,Cluster 39,43
17021,2017-01-19,Cluster 4,1682
17022,2017-01-19,Cluster 41,4
17023,2017-01-19,Cluster 42,23
17024,2017-01-19,Cluster 43,5
17025,2017-01-19,Cluster 44,14
17026,2017-01-19,Cluster 45,2594
17027,2017-01-19,Cluster 46,3
17028,2017-01-19,Cluster 5,2940
17029,2017-01-19,Cluster 6,5536
17030,2017-01-19,Cluster 7,1316
17031,2017-01-19,Cluster 8,8489
17032,2017-01-19,Cluster 9,1171
17033,2017-01-20,Cluster 1,1817
17034,2017-01-20,Cluster 10,151
17035,2017-01-20,Cluster 11,195
17036,2017-01-20,Cluster 12,197
17037,2017-01-20,Cluster 13,265
17038,2017-01-20,Cluster 14,630
17039,2017-01-20,Cluster 15,771
17040,2017-01-20,Cluster 16,21
17041,2017-01-20,Cluster 17,192
17042,2017-01-20,Cluster 18,669
17043,2017-01-20,Cluster 19,142
17044,2017-01-20,Cluster 2,1670
17045,2017-01-20,Cluster 20,77
17046,2017-01-20,Cluster 21,623
17047,2017-01-20,Cluster 22,170
17048,2017-01-20,Cluster 23,392
17049,2017-01-20,Cluster 24,38
17050,2017-01-20,Cluster 25,1558
17051,2017-01-20,Cluster 26,1094
17052,2017-01-20,Cluster 27,233
17053,2017-01-20,Cluster 28,19
17054,2017-01-20,Cluster 29,2
17055,2017-01-20,Cluster 3,1192
17056,2017-01-20,Cluster 30,32
17057,2017-01-20,Cluster 31,23
17058,2017-01-20,Cluster 32,36
17059,2017-01-20,Cluster 33,26
17060,2017-01-20,Cluster 34,40
17061,2017-01-20,Cluster 35,17
17062,2017-01-20,Cluster 36,5
17063,2017-01-20,Cluster 37,16
17064,2017-01-20,Cluster 38,22
17065,2017-01-20,Cluster 39,37
17066,2017-01-20,Cluster 4,1981
17067,2017-01-20,Cluster 40,6
17068,2017-01-20,Cluster 41,6
17069,2017-01-20,Cluster 42,6
17070,2017-01-20,Cluster 43,5
17071,2017-01-20,Cluster 44,8
17072,2017-01-20,Cluster 45,564
17073,2017-01-20,Cluster 46,1
17074,2017-01-20,Cluster 5,2041
17075,2017-01-20,Cluster 6,4327
17076,2017-01-20,Cluster 7,1823
17077,2017-01-20,Cluster 8,7545
17078,2017-01-20,Cluster 9,593
17079,2017-01-21,Cluster 1,1566
17080,2017-01-21,Cluster 10,309
17081,2017-01-21,Cluster 11,416
17082,2017-01-21,Cluster 12,387
17083,2017-01-21,Cluster 13,327
17084,2017-01-21,Cluster 14,768
17085,2017-01-21,Cluster 15,1096
17086,2017-01-21,Cluster 16,23
17087,2017-01-21,Cluster 17,251
17088,2017-01-21,Cluster 18,855
17089,2017-01-21,Cluster 19,161
17090,2017-01-21,Cluster 2,1945
17091,2017-01-21,Cluster 20,109
17092,2017-01-21,Cluster 21,719
17093,2017-01-21,Cluster 22,178
17094,2017-01-21,Cluster 23,356
17095,2017-01-21,Cluster 24,44
17096,2017-01-21,Cluster 25,2309
17097,2017-01-21,Cluster 26,1551
17098,2017-01-21,Cluster 27,377
17099,2017-01-21,Cluster 28,14
17100,2017-01-21,Cluster 29,2
17101,2017-01-21,Cluster 3,1328
17102,2017-01-21,Cluster 30,40
17103,2017-01-21,Cluster 31,26
17104,2017-01-21,Cluster 32,43
17105,2017-01-21,Cluster 33,22
17106,2017-01-21,Cluster 34,51
17107,2017-01-21,Cluster 35,24
17108,2017-01-21,Cluster 36,10
17109,2017-01-21,Cluster 37,19
17110,2017-01-21,Cluster 38,22
17111,2017-01-21,Cluster 39,46
17112,2017-01-21,Cluster 4,1629
17113,2017-01-21,Cluster 40,2
17114,2017-01-21,Cluster 41,4
17115,2017-01-21,Cluster 42,2
17116,2017-01-21,Cluster 43,3
17117,2017-01-21,Cluster 44,10
17118,2017-01-21,Cluster 45,1279
17119,2017-01-21,Cluster 46,6
17120,2017-01-21,Cluster 5,1456
17121,2017-01-21,Cluster 6,3272
17122,2017-01-21,Cluster 7,1337
17123,2017-01-21,Cluster 8,5295
17124,2017-01-21,Cluster 9,788
17125,2017-01-22,Cluster 1,897
17126,2017-01-22,Cluster 10,89
17127,2017-01-22,Cluster 11,82
17128,2017-01-22,Cluster 12,172
17129,2017-01-22,Cluster 13,120
17130,2017-01-22,Cluster 14,312
17131,2017-01-22,Cluster 15,439
17132,2017-01-22,Cluster 16,13
17133,2017-01-22,Cluster 17,155
17134,2017-01-22,Cluster 18,545
17135,2017-01-22,Cluster 19,112
17136,2017-01-22,Cluster 2,1200
17137,2017-01-22,Cluster 20,67
17138,2017-01-22,Cluster 21,380
17139,2017-01-22,Cluster 22,90
17140,2017-01-22,Cluster 23,179
17141,2017-01-22,Cluster 24,23
17142,2017-01-22,Cluster 25,1451
17143,2017-01-22,Cluster 26,431
17144,2017-01-22,Cluster 27,127
17145,2017-01-22,Cluster 28,13
17146,2017-01-22,Cluster 29,5
17147,2017-01-22,Cluster 3,829
17148,2017-01-22,Cluster 30,15
17149,2017-01-22,Cluster 31,11
17150,2017-01-22,Cluster 32,22
17151,2017-01-22,Cluster 33,17
17152,2017-01-22,Cluster 34,23
17153,2017-01-22,Cluster 35,11
17154,2017-01-22,Cluster 36,6
17155,2017-01-22,Cluster 37,16
17156,2017-01-22,Cluster 38,21
17157,2017-01-22,Cluster 39,27
17158,2017-01-22,Cluster 4,928
17159,2017-01-22,Cluster 40,4
17160,2017-01-22,Cluster 41,5
17161,2017-01-22,Cluster 42,9
17162,2017-01-22,Cluster 43,3
17163,2017-01-22,Cluster 44,7
17164,2017-01-22,Cluster 45,1497
17165,2017-01-22,Cluster 46,1
17166,2017-01-22,Cluster 5,1042
17167,2017-01-22,Cluster 6,2277
17168,2017-01-22,Cluster 7,966
17169,2017-01-22,Cluster 8,3030
17170,2017-01-22,Cluster 9,518
17171,2017-01-23,Cluster 1,881
17172,2017-01-23,Cluster 10,84
17173,2017-01-23,Cluster 11,143
17174,2017-01-23,Cluster 12,175
17175,2017-01-23,Cluster 13,131
17176,2017-01-23,Cluster 14,327
17177,2017-01-23,Cluster 15,409
17178,2017-01-23,Cluster 16,11
17179,2017-01-23,Cluster 17,155
17180,2017-01-23,Cluster 18,469
17181,2017-01-23,Cluster 19,161
17182,2017-01-23,Cluster 2,900
17183,2017-01-23,Cluster 20,105
17184,2017-01-23,Cluster 21,495
17185,2017-01-23,Cluster 22,109
17186,2017-01-23,Cluster 23,126
17187,2017-01-23,Cluster 24,56
17188,2017-01-23,Cluster 25,1425
17189,2017-01-23,Cluster 26,840
17190,2017-01-23,Cluster 27,169
17191,2017-01-23,Cluster 28,16
17192,2017-01-23,Cluster 29,1
17193,2017-01-23,Cluster 3,647
17194,2017-01-23,Cluster 30,18
17195,2017-01-23,Cluster 31,29
17196,2017-01-23,Cluster 32,38
17197,2017-01-23,Cluster 33,33
17198,2017-01-23,Cluster 34,49
17199,2017-01-23,Cluster 35,9
17200,2017-01-23,Cluster 36,10
17201,2017-01-23,Cluster 37,20
17202,2017-01-23,Cluster 38,10
17203,2017-01-23,Cluster 39,45
17204,2017-01-23,Cluster 4,1009
17205,2017-01-23,Cluster 40,2
17206,2017-01-23,Cluster 41,3
17207,2017-01-23,Cluster 42,10
17208,2017-01-23,Cluster 43,2
17209,2017-01-23,Cluster 44,8
17210,2017-01-23,Cluster 45,1998
17211,2017-01-23,Cluster 46,5
17212,2017-01-23,Cluster 5,1732
17213,2017-01-23,Cluster 6,4292
17214,2017-01-23,Cluster 7,948
17215,2017-01-23,Cluster 8,6058
17216,2017-01-23,Cluster 9,975
17217,2017-01-24,Cluster 1,877
17218,2017-01-24,Cluster 10,76
17219,2017-01-24,Cluster 11,155
17220,2017-01-24,Cluster 12,212
17221,2017-01-24,Cluster 13,160
