,date,start_id,amount
19710,2017-03-26,Cluster 23,75
19711,2017-03-26,Cluster 24,9
19712,2017-03-26,Cluster 25,1789
19713,2017-03-26,Cluster 26,133
19714,2017-03-26,Cluster 27,42
19715,2017-03-26,Cluster 28,9
19716,2017-03-26,Cluster 3,1889
19717,2017-03-26,Cluster 30,22
19718,2017-03-26,Cluster 31,16
19719,2017-03-26,Cluster 32,25
19720,2017-03-26,Cluster 33,20
19721,2017-03-26,Cluster 34,19
19722,2017-03-26,Cluster 35,2
19723,2017-03-26,Cluster 36,7
19724,2017-03-26,Cluster 37,10
19725,2017-03-26,Cluster 38,24
19726,2017-03-26,Cluster 39,16
19727,2017-03-26,Cluster 4,824
19728,2017-03-26,Cluster 40,6
19729,2017-03-26,Cluster 41,2
19730,2017-03-26,Cluster 45,1830
19731,2017-03-26,Cluster 5,1043
19732,2017-03-26,Cluster 6,2927
19733,2017-03-26,Cluster 7,1113
19734,2017-03-26,Cluster 8,5055
19735,2017-03-26,Cluster 9,453
19736,2017-03-27,Cluster 1,943
19737,2017-03-27,Cluster 10,38
19738,2017-03-27,Cluster 11,69
19739,2017-03-27,Cluster 12,155
19740,2017-03-27,Cluster 13,53
19741,2017-03-27,Cluster 14,159
19742,2017-03-27,Cluster 15,557
19743,2017-03-27,Cluster 16,11
19744,2017-03-27,Cluster 17,130
19745,2017-03-27,Cluster 18,316
19746,2017-03-27,Cluster 19,209
19747,2017-03-27,Cluster 2,762
19748,2017-03-27,Cluster 20,55
19749,2017-03-27,Cluster 21,281
19750,2017-03-27,Cluster 22,84
19751,2017-03-27,Cluster 23,125
19752,2017-03-27,Cluster 24,30
19753,2017-03-27,Cluster 25,2259
19754,2017-03-27,Cluster 26,712
19755,2017-03-27,Cluster 27,116
19756,2017-03-27,Cluster 28,22
19757,2017-03-27,Cluster 29,4
19758,2017-03-27,Cluster 3,587
19759,2017-03-27,Cluster 30,23
19760,2017-03-27,Cluster 31,41
19761,2017-03-27,Cluster 32,50
19762,2017-03-27,Cluster 33,29
19763,2017-03-27,Cluster 34,42
19764,2017-03-27,Cluster 35,7
19765,2017-03-27,Cluster 36,13
19766,2017-03-27,Cluster 37,16
19767,2017-03-27,Cluster 38,30
19768,2017-03-27,Cluster 39,44
19769,2017-03-27,Cluster 4,1191
19770,2017-03-27,Cluster 40,9
19771,2017-03-27,Cluster 41,3
19772,2017-03-27,Cluster 42,1
19773,2017-03-27,Cluster 43,3
19774,2017-03-27,Cluster 44,4
19775,2017-03-27,Cluster 45,3284
19776,2017-03-27,Cluster 5,2082
19777,2017-03-27,Cluster 6,5290
19778,2017-03-27,Cluster 7,850
19779,2017-03-27,Cluster 8,9128
19780,2017-03-27,Cluster 9,1129
19781,2017-03-28,Cluster 1,1055
19782,2017-03-28,Cluster 10,36
19783,2017-03-28,Cluster 11,97
19784,2017-03-28,Cluster 12,157
19785,2017-03-28,Cluster 13,48
19786,2017-03-28,Cluster 14,200
19787,2017-03-28,Cluster 15,730
19788,2017-03-28,Cluster 16,12
19789,2017-03-28,Cluster 17,139
19790,2017-03-28,Cluster 18,312
19791,2017-03-28,Cluster 19,214
19792,2017-03-28,Cluster 2,775
19793,2017-03-28,Cluster 20,74
19794,2017-03-28,Cluster 21,271
19795,2017-03-28,Cluster 22,81
19796,2017-03-28,Cluster 23,139
19797,2017-03-28,Cluster 24,41
19798,2017-03-28,Cluster 25,2595
19799,2017-03-28,Cluster 26,1401
19800,2017-03-28,Cluster 27,200
19801,2017-03-28,Cluster 28,20
19802,2017-03-28,Cluster 29,4
19803,2017-03-28,Cluster 3,639
19804,2017-03-28,Cluster 30,25
19805,2017-03-28,Cluster 31,41
19806,2017-03-28,Cluster 32,46
19807,2017-03-28,Cluster 33,31
19808,2017-03-28,Cluster 34,35
19809,2017-03-28,Cluster 35,8
19810,2017-03-28,Cluster 36,14
19811,2017-03-28,Cluster 37,12
19812,2017-03-28,Cluster 38,23
19813,2017-03-28,Cluster 39,33
19814,2017-03-28,Cluster 4,1162
19815,2017-03-28,Cluster 40,10
19816,2017-03-28,Cluster 41,1
19817,2017-03-28,Cluster 42,3
19818,2017-03-28,Cluster 43,1
19819,2017-03-28,Cluster 44,4
19820,2017-03-28,Cluster 45,5082
19821,2017-03-28,Cluster 46,2
19822,2017-03-28,Cluster 5,2512
19823,2017-03-28,Cluster 6,6647
19824,2017-03-28,Cluster 7,986
19825,2017-03-28,Cluster 8,11535
19826,2017-03-28,Cluster 9,2112
19827,2017-03-29,Cluster 1,1137
19828,2017-03-29,Cluster 10,41
19829,2017-03-29,Cluster 11,83
19830,2017-03-29,Cluster 12,142
19831,2017-03-29,Cluster 13,35
19832,2017-03-29,Cluster 14,220
19833,2017-03-29,Cluster 15,1113
19834,2017-03-29,Cluster 16,9
19835,2017-03-29,Cluster 17,132
19836,2017-03-29,Cluster 18,325
19837,2017-03-29,Cluster 19,218
19838,2017-03-29,Cluster 2,807
19839,2017-03-29,Cluster 20,49
19840,2017-03-29,Cluster 21,320
19841,2017-03-29,Cluster 22,79
19842,2017-03-29,Cluster 23,140
19843,2017-03-29,Cluster 24,30
19844,2017-03-29,Cluster 25,2519
19845,2017-03-29,Cluster 26,1238
19846,2017-03-29,Cluster 27,174
19847,2017-03-29,Cluster 28,19
19848,2017-03-29,Cluster 29,10
19849,2017-03-29,Cluster 3,702
19850,2017-03-29,Cluster 30,23
19851,2017-03-29,Cluster 31,34
19852,2017-03-29,Cluster 32,51
19853,2017-03-29,Cluster 33,37
19854,2017-03-29,Cluster 34,40
19855,2017-03-29,Cluster 35,13
19856,2017-03-29,Cluster 36,18
19857,2017-03-29,Cluster 37,19
19858,2017-03-29,Cluster 38,30
19859,2017-03-29,Cluster 39,37
19860,2017-03-29,Cluster 4,1302
19861,2017-03-29,Cluster 40,5
19862,2017-03-29,Cluster 42,3
19863,2017-03-29,Cluster 43,1
19864,2017-03-29,Cluster 44,5
19865,2017-03-29,Cluster 45,5248
19866,2017-03-29,Cluster 46,1
19867,2017-03-29,Cluster 5,2387
19868,2017-03-29,Cluster 6,6647
19869,2017-03-29,Cluster 7,946
19870,2017-03-29,Cluster 8,10961
19871,2017-03-29,Cluster 9,1961
19872,2017-03-30,Cluster 1,1250
19873,2017-03-30,Cluster 10,44
19874,2017-03-30,Cluster 11,104
19875,2017-03-30,Cluster 12,149
19876,2017-03-30,Cluster 13,52
19877,2017-03-30,Cluster 14,203
19878,2017-03-30,Cluster 15,1020
19879,2017-03-30,Cluster 16,9
19880,2017-03-30,Cluster 17,136
19881,2017-03-30,Cluster 18,301
19882,2017-03-30,Cluster 19,247
19883,2017-03-30,Cluster 2,808
19884,2017-03-30,Cluster 20,73
19885,2017-03-30,Cluster 21,267
19886,2017-03-30,Cluster 22,85
19887,2017-03-30,Cluster 23,139
19888,2017-03-30,Cluster 24,21
19889,2017-03-30,Cluster 25,2332
19890,2017-03-30,Cluster 26,1107
19891,2017-03-30,Cluster 27,178
19892,2017-03-30,Cluster 28,21
19893,2017-03-30,Cluster 29,3
19894,2017-03-30,Cluster 3,775
19895,2017-03-30,Cluster 30,23
19896,2017-03-30,Cluster 31,24
19897,2017-03-30,Cluster 32,48
19898,2017-03-30,Cluster 33,27
19899,2017-03-30,Cluster 34,36
19900,2017-03-30,Cluster 35,8
19901,2017-03-30,Cluster 36,12
19902,2017-03-30,Cluster 37,13
19903,2017-03-30,Cluster 38,33
19904,2017-03-30,Cluster 39,47
19905,2017-03-30,Cluster 4,1361
19906,2017-03-30,Cluster 40,7
19907,2017-03-30,Cluster 41,3
19908,2017-03-30,Cluster 42,6
19909,2017-03-30,Cluster 43,1
19910,2017-03-30,Cluster 44,4
19911,2017-03-30,Cluster 45,4484
19912,2017-03-30,Cluster 46,1
19913,2017-03-30,Cluster 5,2445
19914,2017-03-30,Cluster 6,6973
19915,2017-03-30,Cluster 7,1063
19916,2017-03-30,Cluster 8,11111
19917,2017-03-30,Cluster 9,1897
19918,2017-03-31,Cluster 1,1437
19919,2017-03-31,Cluster 10,49
19920,2017-03-31,Cluster 11,108
19921,2017-03-31,Cluster 12,163
19922,2017-03-31,Cluster 13,43
19923,2017-03-31,Cluster 14,256
19924,2017-03-31,Cluster 15,1051
19925,2017-03-31,Cluster 16,15
19926,2017-03-31,Cluster 17,155
19927,2017-03-31,Cluster 18,446
19928,2017-03-31,Cluster 19,262
19929,2017-03-31,Cluster 2,1042
19930,2017-03-31,Cluster 20,87
19931,2017-03-31,Cluster 21,299
19932,2017-03-31,Cluster 22,119
19933,2017-03-31,Cluster 23,195
19934,2017-03-31,Cluster 24,24
19935,2017-03-31,Cluster 25,2702
19936,2017-03-31,Cluster 26,798
19937,2017-03-31,Cluster 27,172
19938,2017-03-31,Cluster 28,22
19939,2017-03-31,Cluster 29,5
19940,2017-03-31,Cluster 3,1150
19941,2017-03-31,Cluster 30,36
19942,2017-03-31,Cluster 31,26
19943,2017-03-31,Cluster 32,58
19944,2017-03-31,Cluster 33,43
19945,2017-03-31,Cluster 34,57
19946,2017-03-31,Cluster 35,17
19947,2017-03-31,Cluster 36,14
19948,2017-03-31,Cluster 37,17
19949,2017-03-31,Cluster 38,33
19950,2017-03-31,Cluster 39,65
19951,2017-03-31,Cluster 4,1497
19952,2017-03-31,Cluster 40,10
19953,2017-03-31,Cluster 41,1
19954,2017-03-31,Cluster 42,3
19955,2017-03-31,Cluster 43,3
19956,2017-03-31,Cluster 44,3
19957,2017-03-31,Cluster 45,3596
19958,2017-03-31,Cluster 5,2688
19959,2017-03-31,Cluster 6,7154
19960,2017-03-31,Cluster 7,1438
19961,2017-03-31,Cluster 8,10108
19962,2017-03-31,Cluster 9,1529
19963,2017-04-01,Cluster 1,1353
19964,2017-04-01,Cluster 10,33
19965,2017-04-01,Cluster 11,91
19966,2017-04-01,Cluster 12,117
19967,2017-04-01,Cluster 13,17
19968,2017-04-01,Cluster 14,216
19969,2017-04-01,Cluster 15,753
19970,2017-04-01,Cluster 16,6
19971,2017-04-01,Cluster 17,164
19972,2017-04-01,Cluster 18,442
19973,2017-04-01,Cluster 19,219
19974,2017-04-01,Cluster 2,1101
19975,2017-04-01,Cluster 20,49
19976,2017-04-01,Cluster 21,234
19977,2017-04-01,Cluster 22,120
19978,2017-04-01,Cluster 23,206
19979,2017-04-01,Cluster 24,48
19980,2017-04-01,Cluster 25,1848
19981,2017-04-01,Cluster 26,318
19982,2017-04-01,Cluster 27,175
19983,2017-04-01,Cluster 28,16
19984,2017-04-01,Cluster 29,6
19985,2017-04-01,Cluster 3,2000
19986,2017-04-01,Cluster 30,34
19987,2017-04-01,Cluster 31,40
19988,2017-04-01,Cluster 32,54
19989,2017-04-01,Cluster 33,56
19990,2017-04-01,Cluster 34,54
19991,2017-04-01,Cluster 35,10
19992,2017-04-01,Cluster 36,18
19993,2017-04-01,Cluster 37,9
19994,2017-04-01,Cluster 38,29
19995,2017-04-01,Cluster 39,70
19996,2017-04-01,Cluster 4,1445
19997,2017-04-01,Cluster 40,4
19998,2017-04-01,Cluster 41,1
19999,2017-04-01,Cluster 42,1
20000,2017-04-01,Cluster 43,2
20001,2017-04-01,Cluster 44,1
20002,2017-04-01,Cluster 45,3196
20003,2017-04-01,Cluster 46,4
20004,2017-04-01,Cluster 5,1351
20005,2017-04-01,Cluster 6,3825
20006,2017-04-01,Cluster 7,1343
20007,2017-04-01,Cluster 8,5828
20008,2017-04-01,Cluster 9,677
20009,2017-04-02,Cluster 1,1356
20010,2017-04-02,Cluster 10,40
20011,2017-04-02,Cluster 11,60
20012,2017-04-02,Cluster 12,97
20013,2017-04-02,Cluster 13,21
20014,2017-04-02,Cluster 14,166
20015,2017-04-02,Cluster 15,554
20016,2017-04-02,Cluster 16,6
20017,2017-04-02,Cluster 17,122
20018,2017-04-02,Cluster 18,343
20019,2017-04-02,Cluster 19,129
20020,2017-04-02,Cluster 2,843
20021,2017-04-02,Cluster 20,45
20022,2017-04-02,Cluster 21,139
20023,2017-04-02,Cluster 22,78
20024,2017-04-02,Cluster 23,130
20025,2017-04-02,Cluster 24,19
20026,2017-04-02,Cluster 25,1912
20027,2017-04-02,Cluster 26,191
20028,2017-04-02,Cluster 27,81
20029,2017-04-02,Cluster 28,9
20030,2017-04-02,Cluster 29,4
20031,2017-04-02,Cluster 3,1844
20032,2017-04-02,Cluster 30,26
20033,2017-04-02,Cluster 31,39
20034,2017-04-02,Cluster 32,33
20035,2017-04-02,Cluster 33,32
20036,2017-04-02,Cluster 34,42
20037,2017-04-02,Cluster 35,8
20038,2017-04-02,Cluster 36,8
20039,2017-04-02,Cluster 37,10
20040,2017-04-02,Cluster 38,16
20041,2017-04-02,Cluster 39,54
20042,2017-04-02,Cluster 4,1017
20043,2017-04-02,Cluster 40,6
20044,2017-04-02,Cluster 41,1
20045,2017-04-02,Cluster 43,1
20046,2017-04-02,Cluster 44,1
20047,2017-04-02,Cluster 45,2162
20048,2017-04-02,Cluster 46,2
20049,2017-04-02,Cluster 5,1292
20050,2017-04-02,Cluster 6,3352
20051,2017-04-02,Cluster 7,1099
20052,2017-04-02,Cluster 8,5436
20053,2017-04-02,Cluster 9,492
20054,2017-04-03,Cluster 1,1256
20055,2017-04-03,Cluster 10,39
20056,2017-04-03,Cluster 11,111
20057,2017-04-03,Cluster 12,153
20058,2017-04-03,Cluster 13,54
20059,2017-04-03,Cluster 14,199
20060,2017-04-03,Cluster 15,692
20061,2017-04-03,Cluster 16,14
20062,2017-04-03,Cluster 17,169
20063,2017-04-03,Cluster 18,390
20064,2017-04-03,Cluster 19,247
20065,2017-04-03,Cluster 2,893
20066,2017-04-03,Cluster 20,85
20067,2017-04-03,Cluster 21,285
20068,2017-04-03,Cluster 22,123
20069,2017-04-03,Cluster 23,178
20070,2017-04-03,Cluster 24,46
20071,2017-04-03,Cluster 25,2454
20072,2017-04-03,Cluster 26,679
20073,2017-04-03,Cluster 27,314
20074,2017-04-03,Cluster 28,22
20075,2017-04-03,Cluster 29,8
20076,2017-04-03,Cluster 3,654
20077,2017-04-03,Cluster 30,37
20078,2017-04-03,Cluster 31,52
20079,2017-04-03,Cluster 32,65
20080,2017-04-03,Cluster 33,52
20081,2017-04-03,Cluster 34,49
20082,2017-04-03,Cluster 35,12
20083,2017-04-03,Cluster 36,18
20084,2017-04-03,Cluster 37,17
20085,2017-04-03,Cluster 38,42
20086,2017-04-03,Cluster 39,58
20087,2017-04-03,Cluster 4,1244
20088,2017-04-03,Cluster 40,5
20089,2017-04-03,Cluster 41,1
20090,2017-04-03,Cluster 42,4
20091,2017-04-03,Cluster 43,1
20092,2017-04-03,Cluster 44,4
20093,2017-04-03,Cluster 45,2822
20094,2017-04-03,Cluster 46,1
20095,2017-04-03,Cluster 5,2459
20096,2017-04-03,Cluster 6,6203
20097,2017-04-03,Cluster 7,1002
20098,2017-04-03,Cluster 8,9898
20099,2017-04-03,Cluster 9,1333
20100,2017-04-04,Cluster 1,1213
20101,2017-04-04,Cluster 10,38
20102,2017-04-04,Cluster 11,104
20103,2017-04-04,Cluster 12,147
20104,2017-04-04,Cluster 13,38
20105,2017-04-04,Cluster 14,207
20106,2017-04-04,Cluster 15,732
20107,2017-04-04,Cluster 16,12
20108,2017-04-04,Cluster 17,143
20109,2017-04-04,Cluster 18,369
20110,2017-04-04,Cluster 19,222
20111,2017-04-04,Cluster 2,828
20112,2017-04-04,Cluster 20,91
20113,2017-04-04,Cluster 21,309
20114,2017-04-04,Cluster 22,97
20115,2017-04-04,Cluster 23,201
20116,2017-04-04,Cluster 24,49
20117,2017-04-04,Cluster 25,2299
20118,2017-04-04,Cluster 26,1018
20119,2017-04-04,Cluster 27,165
20120,2017-04-04,Cluster 28,34
20121,2017-04-04,Cluster 29,6
20122,2017-04-04,Cluster 3,637
20123,2017-04-04,Cluster 30,25
20124,2017-04-04,Cluster 31,44
20125,2017-04-04,Cluster 32,62
20126,2017-04-04,Cluster 33,40
20127,2017-04-04,Cluster 34,63
20128,2017-04-04,Cluster 35,16
20129,2017-04-04,Cluster 36,15
20130,2017-04-04,Cluster 37,20
20131,2017-04-04,Cluster 38,38
20132,2017-04-04,Cluster 39,71
20133,2017-04-04,Cluster 4,1275
20134,2017-04-04,Cluster 40,7
20135,2017-04-04,Cluster 41,2
20136,2017-04-04,Cluster 42,3
20137,2017-04-04,Cluster 43,1
20138,2017-04-04,Cluster 44,7
20139,2017-04-04,Cluster 45,4040
20140,2017-04-04,Cluster 46,1
20141,2017-04-04,Cluster 5,2552
20142,2017-04-04,Cluster 6,6451
20143,2017-04-04,Cluster 7,990
20144,2017-04-04,Cluster 8,10930
20145,2017-04-04,Cluster 9,1751
20146,2017-04-05,Cluster 1,764
20147,2017-04-05,Cluster 10,40
20148,2017-04-05,Cluster 11,90
20149,2017-04-05,Cluster 12,123
20150,2017-04-05,Cluster 13,43
20151,2017-04-05,Cluster 14,175
20152,2017-04-05,Cluster 15,519
20153,2017-04-05,Cluster 16,10
20154,2017-04-05,Cluster 17,117
20155,2017-04-05,Cluster 18,283
20156,2017-04-05,Cluster 19,176
20157,2017-04-05,Cluster 2,644
20158,2017-04-05,Cluster 20,59
20159,2017-04-05,Cluster 21,264
20160,2017-04-05,Cluster 22,79
20161,2017-04-05,Cluster 23,162
20162,2017-04-05,Cluster 24,41
20163,2017-04-05,Cluster 25,1968
20164,2017-04-05,Cluster 26,866
20165,2017-04-05,Cluster 27,269
20166,2017-04-05,Cluster 28,17
20167,2017-04-05,Cluster 29,8
20168,2017-04-05,Cluster 3,501
20169,2017-04-05,Cluster 30,25
20170,2017-04-05,Cluster 31,53
20171,2017-04-05,Cluster 32,65
20172,2017-04-05,Cluster 33,47
20173,2017-04-05,Cluster 34,70
20174,2017-04-05,Cluster 35,12
20175,2017-04-05,Cluster 36,17
20176,2017-04-05,Cluster 37,21
20177,2017-04-05,Cluster 38,27
20178,2017-04-05,Cluster 39,44
20179,2017-04-05,Cluster 4,1068
20180,2017-04-05,Cluster 40,5
20181,2017-04-05,Cluster 41,13
20182,2017-04-05,Cluster 42,3
20183,2017-04-05,Cluster 43,1
20184,2017-04-05,Cluster 44,5
20185,2017-04-05,Cluster 45,3448
20186,2017-04-05,Cluster 46,3
20187,2017-04-05,Cluster 5,1936
20188,2017-04-05,Cluster 6,4907
20189,2017-04-05,Cluster 7,788
20190,2017-04-05,Cluster 8,7840
20191,2017-04-05,Cluster 9,1445
20192,2017-04-06,Cluster 1,1107
20193,2017-04-06,Cluster 10,47
20194,2017-04-06,Cluster 11,138
20195,2017-04-06,Cluster 12,142
20196,2017-04-06,Cluster 13,43
20197,2017-04-06,Cluster 14,217
20198,2017-04-06,Cluster 15,677
20199,2017-04-06,Cluster 16,14
20200,2017-04-06,Cluster 17,139
20201,2017-04-06,Cluster 18,393
20202,2017-04-06,Cluster 19,255
20203,2017-04-06,Cluster 2,916
20204,2017-04-06,Cluster 20,81
20205,2017-04-06,Cluster 21,289
20206,2017-04-06,Cluster 22,107
20207,2017-04-06,Cluster 23,174
20208,2017-04-06,Cluster 24,34
20209,2017-04-06,Cluster 25,2596
20210,2017-04-06,Cluster 26,1196
20211,2017-04-06,Cluster 27,270
20212,2017-04-06,Cluster 28,25
20213,2017-04-06,Cluster 29,6
20214,2017-04-06,Cluster 3,807
20215,2017-04-06,Cluster 30,27
20216,2017-04-06,Cluster 31,34
20217,2017-04-06,Cluster 32,59
20218,2017-04-06,Cluster 33,47
20219,2017-04-06,Cluster 34,49
20220,2017-04-06,Cluster 35,11
20221,2017-04-06,Cluster 36,22
20222,2017-04-06,Cluster 37,14
20223,2017-04-06,Cluster 38,29
20224,2017-04-06,Cluster 39,65
20225,2017-04-06,Cluster 4,1282
20226,2017-04-06,Cluster 40,5
20227,2017-04-06,Cluster 41,2
20228,2017-04-06,Cluster 42,5
20229,2017-04-06,Cluster 44,5
20230,2017-04-06,Cluster 45,4558
20231,2017-04-06,Cluster 46,1
20232,2017-04-06,Cluster 5,2819
20233,2017-04-06,Cluster 6,7122
20234,2017-04-06,Cluster 7,1149
20235,2017-04-06,Cluster 8,10147
20236,2017-04-06,Cluster 9,1974
20237,2017-04-07,Cluster 1,1161
20238,2017-04-07,Cluster 10,42
20239,2017-04-07,Cluster 11,115
20240,2017-04-07,Cluster 12,169
20241,2017-04-07,Cluster 13,40
20242,2017-04-07,Cluster 14,267
20243,2017-04-07,Cluster 15,656
20244,2017-04-07,Cluster 16,10
20245,2017-04-07,Cluster 17,182
20246,2017-04-07,Cluster 18,422
20247,2017-04-07,Cluster 19,263
20248,2017-04-07,Cluster 2,1050
20249,2017-04-07,Cluster 20,83
20250,2017-04-07,Cluster 21,316
20251,2017-04-07,Cluster 22,99
20252,2017-04-07,Cluster 23,172
20253,2017-04-07,Cluster 24,40
20254,2017-04-07,Cluster 25,2510
20255,2017-04-07,Cluster 26,700
20256,2017-04-07,Cluster 27,137
20257,2017-04-07,Cluster 28,26
20258,2017-04-07,Cluster 29,7
20259,2017-04-07,Cluster 3,1093
20260,2017-04-07,Cluster 30,38
20261,2017-04-07,Cluster 31,55
20262,2017-04-07,Cluster 32,78
20263,2017-04-07,Cluster 33,43
20264,2017-04-07,Cluster 34,58
20265,2017-04-07,Cluster 35,20
20266,2017-04-07,Cluster 36,23
20267,2017-04-07,Cluster 37,23
20268,2017-04-07,Cluster 38,42
20269,2017-04-07,Cluster 39,61
20270,2017-04-07,Cluster 4,1487
20271,2017-04-07,Cluster 40,10
20272,2017-04-07,Cluster 41,1
20273,2017-04-07,Cluster 42,2
20274,2017-04-07,Cluster 43,2
20275,2017-04-07,Cluster 44,4
20276,2017-04-07,Cluster 45,3734
20277,2017-04-07,Cluster 46,3
20278,2017-04-07,Cluster 5,2382
20279,2017-04-07,Cluster 6,6214
20280,2017-04-07,Cluster 7,1269
20281,2017-04-07,Cluster 8,8325
20282,2017-04-07,Cluster 9,1251
20283,2017-04-08,Cluster 1,1175
20284,2017-04-08,Cluster 10,24
20285,2017-04-08,Cluster 11,96
20286,2017-04-08,Cluster 12,110
20287,2017-04-08,Cluster 13,25
20288,2017-04-08,Cluster 14,204
20289,2017-04-08,Cluster 15,518
20290,2017-04-08,Cluster 16,14
20291,2017-04-08,Cluster 17,159
20292,2017-04-08,Cluster 18,420
20293,2017-04-08,Cluster 19,204
20294,2017-04-08,Cluster 2,989
20295,2017-04-08,Cluster 20,64
20296,2017-04-08,Cluster 21,228
20297,2017-04-08,Cluster 22,125
20298,2017-04-08,Cluster 23,144
20299,2017-04-08,Cluster 24,46
20300,2017-04-08,Cluster 25,1525
20301,2017-04-08,Cluster 26,262
20302,2017-04-08,Cluster 27,206
20303,2017-04-08,Cluster 28,17
20304,2017-04-08,Cluster 29,4
20305,2017-04-08,Cluster 3,1880
20306,2017-04-08,Cluster 30,23
20307,2017-04-08,Cluster 31,31
20308,2017-04-08,Cluster 32,56
20309,2017-04-08,Cluster 33,41
20310,2017-04-08,Cluster 34,38
20311,2017-04-08,Cluster 35,16
20312,2017-04-08,Cluster 36,20
20313,2017-04-08,Cluster 37,6
20314,2017-04-08,Cluster 38,28
20315,2017-04-08,Cluster 39,41
20316,2017-04-08,Cluster 4,1366
20317,2017-04-08,Cluster 40,7
20318,2017-04-08,Cluster 42,4
20319,2017-04-08,Cluster 43,1
20320,2017-04-08,Cluster 44,4
20321,2017-04-08,Cluster 45,3105
20322,2017-04-08,Cluster 46,2
20323,2017-04-08,Cluster 5,1292
20324,2017-04-08,Cluster 6,3205
20325,2017-04-08,Cluster 7,1305
20326,2017-04-08,Cluster 8,4856
20327,2017-04-08,Cluster 9,627
20328,2017-04-09,Cluster 1,945
20329,2017-04-09,Cluster 10,26
20330,2017-04-09,Cluster 11,63
20331,2017-04-09,Cluster 12,84
20332,2017-04-09,Cluster 13,18
20333,2017-04-09,Cluster 14,145
20334,2017-04-09,Cluster 15,446
20335,2017-04-09,Cluster 16,13
20336,2017-04-09,Cluster 17,124
20337,2017-04-09,Cluster 18,387
20338,2017-04-09,Cluster 19,156
20339,2017-04-09,Cluster 2,848
20340,2017-04-09,Cluster 20,41
20341,2017-04-09,Cluster 21,141
20342,2017-04-09,Cluster 22,78
20343,2017-04-09,Cluster 23,94
20344,2017-04-09,Cluster 24,24
20345,2017-04-09,Cluster 25,1707
20346,2017-04-09,Cluster 26,154
20347,2017-04-09,Cluster 27,66
20348,2017-04-09,Cluster 28,8
20349,2017-04-09,Cluster 29,1
20350,2017-04-09,Cluster 3,1767
20351,2017-04-09,Cluster 30,20
20352,2017-04-09,Cluster 31,16
20353,2017-04-09,Cluster 32,39
20354,2017-04-09,Cluster 33,27
20355,2017-04-09,Cluster 34,25
20356,2017-04-09,Cluster 35,11
20357,2017-04-09,Cluster 36,13
20358,2017-04-09,Cluster 37,19
20359,2017-04-09,Cluster 38,10
20360,2017-04-09,Cluster 39,38
20361,2017-04-09,Cluster 4,1033
20362,2017-04-09,Cluster 40,4
20363,2017-04-09,Cluster 42,2
20364,2017-04-09,Cluster 44,1
20365,2017-04-09,Cluster 45,2375
20366,2017-04-09,Cluster 46,1
20367,2017-04-09,Cluster 5,926
20368,2017-04-09,Cluster 6,2476
20369,2017-04-09,Cluster 7,980
20370,2017-04-09,Cluster 8,3474
20371,2017-04-09,Cluster 9,434
20372,2017-04-10,Cluster 1,753
20373,2017-04-10,Cluster 10,29
20374,2017-04-10,Cluster 11,97
20375,2017-04-10,Cluster 12,134
20376,2017-04-10,Cluster 13,33
20377,2017-04-10,Cluster 14,156
20378,2017-04-10,Cluster 15,462
20379,2017-04-10,Cluster 16,14
20380,2017-04-10,Cluster 17,125
20381,2017-04-10,Cluster 18,324
20382,2017-04-10,Cluster 19,175
20383,2017-04-10,Cluster 2,759
20384,2017-04-10,Cluster 20,76
20385,2017-04-10,Cluster 21,266
20386,2017-04-10,Cluster 22,116
20387,2017-04-10,Cluster 23,206
20388,2017-04-10,Cluster 24,33
20389,2017-04-10,Cluster 25,2094
20390,2017-04-10,Cluster 26,446
20391,2017-04-10,Cluster 27,401
20392,2017-04-10,Cluster 28,36
20393,2017-04-10,Cluster 29,6
20394,2017-04-10,Cluster 3,552
20395,2017-04-10,Cluster 30,26
20396,2017-04-10,Cluster 31,31
20397,2017-04-10,Cluster 32,47
20398,2017-04-10,Cluster 33,46
20399,2017-04-10,Cluster 34,37
20400,2017-04-10,Cluster 35,9
20401,2017-04-10,Cluster 36,21
20402,2017-04-10,Cluster 37,22
20403,2017-04-10,Cluster 38,31
20404,2017-04-10,Cluster 39,63
20405,2017-04-10,Cluster 4,1131
20406,2017-04-10,Cluster 40,4
20407,2017-04-10,Cluster 41,1
20408,2017-04-10,Cluster 42,5
20409,2017-04-10,Cluster 43,2
20410,2017-04-10,Cluster 44,3
20411,2017-04-10,Cluster 45,3416
20412,2017-04-10,Cluster 46,1
20413,2017-04-10,Cluster 5,1729
20414,2017-04-10,Cluster 6,4180
20415,2017-04-10,Cluster 7,757
20416,2017-04-10,Cluster 8,6233
20417,2017-04-10,Cluster 9,997
20418,2017-04-11,Cluster 1,951
20419,2017-04-11,Cluster 10,46
20420,2017-04-11,Cluster 11,114
20421,2017-04-11,Cluster 12,140
20422,2017-04-11,Cluster 13,42
20423,2017-04-11,Cluster 14,172
20424,2017-04-11,Cluster 15,595
20425,2017-04-11,Cluster 16,11
20426,2017-04-11,Cluster 17,147
20427,2017-04-11,Cluster 18,321
20428,2017-04-11,Cluster 19,212
20429,2017-04-11,Cluster 2,760
20430,2017-04-11,Cluster 20,82
20431,2017-04-11,Cluster 21,309
20432,2017-04-11,Cluster 22,108
20433,2017-04-11,Cluster 23,184
20434,2017-04-11,Cluster 24,28
20435,2017-04-11,Cluster 25,2007
20436,2017-04-11,Cluster 26,552
20437,2017-04-11,Cluster 27,400
