,date,amount,Type,MA,MS
401,02/06/2018,2222891.0,0,2070023.142857143,270935.0427669753
402,02/07/2018,2229789.0,0,2075441.7142857143,274138.1680234221
403,02/08/2018,2296853.0,0,2090269.857142857,284183.37140446744
404,02/09/2018,2448571.0,0,2106203.0,302839.0043444427
405,02/10/2018,1983158.0,0,2127691.285714286,285013.04356392456
406,02/11/2018,1744779.0,0,2153180.0,228900.86974423425
407,02/12/2018,2228577.0,0,2164945.4285714286,230593.77121528238
408,02/13/2018,2192695.0,0,2160631.714285714,229609.45700958912
409,02/14/2018,1986361.0,0,2125856.285714286,235741.8274134614
410,02/15/2018,828217.0,1,1916051.142857143,529141.7120993917
411,02/16/2018,1417686.0,1,1768781.857142857,498818.34179402573
412,02/17/2018,1455593.0,1,1693415.4285714286,500880.5360535425
413,02/18/2018,1744535.0,1,1693380.5714285714,500876.374300037
414,02/19/2018,1766862.0,1,1627421.2857142857,446051.7095542133
415,02/20/2018,1595586.0,1,1542120.0,370656.5601559812
416,02/21/2018,2050183.0,0,1551237.4285714286,383951.7692978511
417,02/22/2018,2129778.0,0,1737174.7142857143,275213.76540410065
418,02/23/2018,2314380.0,0,1865273.857142857,308405.2719239333
419,02/24/2018,2037183.0,0,1948358.142857143,253007.3218515139
420,02/25/2018,1677109.0,0,1938725.857142857,263140.9593427235
421,02/26/2018,2183458.0,0,1998239.5714285714,264896.97618184553
422,02/27/2018,2347481.0,0,2105653.1428571427,223643.46532627058
423,02/28/2018,1689125.0,1,2054073.4285714286,274436.9648515887
424,03/01/2018,2208392.0,0,2065304.0,279611.0528549729
425,03/02/2018,2370392.0,0,2073305.7142857143,288584.38604661997
426,03/03/2018,2189937.0,0,2095127.7142857143,291161.5518778272
427,03/04/2018,1761625.0,0,2107201.4285714286,272064.4190437607
428,03/05/2018,2126205.0,0,2099022.4285714286,270244.3608451783
429,03/06/2018,2172158.0,0,2073976.2857142857,250804.72902221075
430,03/07/2018,2208949.0,0,2148236.8571428573,186602.41459801543
431,03/08/2018,2235146.0,0,2152058.8571428573,188306.07660351714
432,03/09/2018,2421058.0,0,2159296.8571428573,198779.4120773318
433,03/10/2018,2162086.0,0,2155318.1428571427,198342.16133862297
434,03/11/2018,1851377.0,0,2168139.8571428573,169446.56526215884
435,03/12/2018,2151276.0,0,2171721.4285714286,168675.67238723527
436,03/13/2018,2192620.0,0,2174644.5714285714,168861.69936554373
437,03/14/2018,2226631.0,0,2177170.5714285714,169591.06269676855
438,03/15/2018,2243023.0,0,2178295.8571428573,170065.3303071394
