amount,Type,date,TimeSeries,CommPCA,CommAutoEncoder,InOutFlowAutoEncoder,InOutFlowPCA,Comm,city
22123.0,Extreme Weather,2016-09-25,False,True,False,False,True,False,DC
28601.0,,2016-09-26,False,True,False,False,True,False,DC
33518.0,,2016-09-27,False,False,False,True,True,False,DC
37169.0,,2016-09-28,False,True,True,False,True,False,DC
36216.0,,2016-09-29,False,True,True,False,False,False,DC
31592.0,,2016-09-30,False,True,True,False,False,False,DC
23380.0,,2016-10-01,False,True,False,True,False,False,DC
17293.0,,2016-10-02,False,False,False,False,True,False,DC
22341.0,,2016-10-03,False,False,False,False,False,False,DC
28216.0,,2016-10-04,False,True,False,True,False,False,DC
31454.0,,2016-10-05,False,False,False,False,True,False,DC
33445.0,,2016-10-06,False,False,False,True,False,False,DC
32608.0,,2016-10-07,False,True,False,False,False,False,DC
20240.0,,2016-10-08,True,False,False,True,True,False,DC
15415.0,,2016-10-09,False,True,False,False,False,False,DC
13958.0,National Holiday,2016-10-10,True,True,False,False,True,False,DC
20888.0,,2016-10-11,False,False,False,True,True,False,DC
20008.0,,2016-10-12,True,False,False,False,False,False,DC
24100.0,,2016-10-13,False,True,False,False,False,False,DC
24634.0,,2016-10-14,False,False,True,False,True,False,DC
19589.0,,2016-10-15,False,True,False,False,False,False,DC
15438.0,,2016-10-16,False,False,False,False,False,False,DC
20969.0,Extreme Weather,2016-10-17,True,False,False,True,True,False,DC
29396.0,,2016-10-18,True,True,False,False,False,False,DC
32010.0,,2016-10-19,False,False,False,True,False,False,DC
31805.0,,2016-10-20,False,False,False,True,False,False,DC
32589.0,,2016-10-21,False,False,False,False,False,False,DC
25238.0,,2016-10-22,False,True,False,True,False,False,DC
17644.0,,2016-10-23,False,True,False,False,False,False,DC
22986.0,,2016-10-24,False,False,False,False,True,False,DC
27544.0,,2016-10-25,False,False,False,True,True,False,DC
29851.0,,2016-10-26,False,False,False,True,True,False,DC
31264.0,,2016-10-27,False,True,False,False,True,False,DC
28836.0,,2016-10-28,False,False,False,False,False,False,DC
22546.0,,2016-10-29,False,True,False,False,True,False,DC
20556.0,,2016-10-30,False,True,True,False,True,False,DC
23416.0,,2016-10-31,False,False,False,False,False,False,DC
27636.0,,2016-11-01,False,True,False,True,False,False,DC
27314.0,,2016-11-02,False,False,False,True,False,False,DC
30067.0,,2016-11-03,False,True,False,False,False,False,DC
28752.0,,2016-11-04,False,False,False,True,True,False,DC
20808.0,,2016-11-05,False,False,False,False,False,False,DC
15625.0,,2016-11-06,False,False,False,False,False,False,DC
19716.0,,2016-11-07,False,False,False,False,False,False,DC
23022.0,,2016-11-08,False,False,False,False,True,False,DC
29939.0,,2016-11-09,True,False,True,True,True,False,DC
31522.0,,2016-11-10,False,False,False,False,True,False,DC
27116.0,National Holiday,2016-11-11,False,True,False,True,False,False,DC
26149.0,,2016-11-12,True,False,False,False,False,False,DC
20717.0,,2016-11-13,False,False,False,True,True,False,DC
30485.0,,2016-11-14,True,False,False,False,True,False,DC
35145.0,,2016-11-15,False,False,False,True,True,False,DC
36775.0,,2016-11-16,False,True,False,True,True,False,DC
32626.0,,2016-11-17,False,False,False,False,False,False,DC
31370.0,,2016-11-18,False,False,False,False,False,False,DC
24775.0,,2016-11-19,False,True,False,True,True,False,DC
16382.0,,2016-11-20,True,False,False,False,True,False,DC
22663.0,,2016-11-21,False,False,True,False,False,False,DC
21763.0,,2016-11-22,True,False,False,False,False,False,DC
15992.0,,2016-11-23,True,False,False,False,True,False,DC
7584.0,National Holiday,2016-11-24,True,True,True,False,True,False,DC
11312.0,,2016-11-25,False,True,False,False,False,False,DC
14289.0,,2016-11-26,False,False,False,False,True,False,DC
11267.0,,2016-11-27,False,False,False,False,True,False,DC
18792.0,,2016-11-28,False,False,False,False,True,False,DC
26733.0,Extreme Weather,2016-11-29,True,False,False,True,True,False,DC
32285.0,Extreme Weather,2016-11-30,True,False,False,False,True,False,DC
33091.0,,2016-12-01,True,False,False,False,False,True,DC
32858.0,,2016-12-02,False,True,False,True,False,False,DC
22829.0,,2016-12-03,True,False,False,False,False,False,DC
16073.0,,2016-12-04,False,False,False,False,False,False,DC
25116.0,,2016-12-05,True,False,True,False,False,False,DC
38242.0,,2016-12-06,True,False,False,False,False,False,DC
35014.0,,2016-12-07,True,False,False,False,False,False,DC
35504.0,,2016-12-08,False,False,False,False,False,False,DC
33081.0,,2016-12-09,False,False,False,True,False,False,DC
21801.0,,2016-12-10,False,False,False,False,True,False,DC
14918.0,,2016-12-11,False,False,False,False,True,False,DC
24275.0,,2016-12-12,False,False,False,True,True,False,DC
30026.0,,2016-12-13,False,False,False,True,True,False,DC
32234.0,,2016-12-14,False,False,True,True,False,False,DC
35979.0,,2016-12-15,False,True,False,False,False,False,DC
31950.0,,2016-12-16,False,True,False,False,False,False,DC
19863.0,,2016-12-17,False,True,False,False,True,False,DC
14053.0,,2016-12-18,False,False,False,False,True,False,DC
21370.0,,2016-12-19,False,False,True,False,False,False,DC
23155.0,,2016-12-20,False,False,False,False,True,False,DC
20064.0,,2016-12-21,True,False,False,False,False,False,DC
16412.0,,2016-12-22,True,True,False,False,False,False,DC
11317.0,,2016-12-23,False,False,False,False,True,False,DC
8364.0,,2016-12-24,False,False,False,False,True,False,DC
3546.0,,2016-12-25,True,True,False,False,True,False,DC
7245.0,National Holiday,2016-12-26,False,True,False,False,True,False,DC
12234.0,,2016-12-27,False,True,False,False,True,False,DC
14623.0,,2016-12-28,False,True,False,False,False,False,DC
15654.0,,2016-12-29,False,True,False,False,False,False,DC
17247.0,,2016-12-30,False,True,False,False,False,False,DC
15806.0,,2016-12-31,False,True,False,False,True,False,DC
13710.0,,2017-01-01,False,True,False,False,False,True,DC
8984.0,National Holiday,2017-01-02,True,False,False,False,False,False,DC
21409.0,,2017-01-03,True,False,False,True,True,False,DC
20559.0,,2017-01-04,False,True,False,True,True,False,DC
22585.0,,2017-01-05,False,False,False,False,False,False,DC
23114.0,,2017-01-06,False,False,False,False,False,False,DC
13740.0,Extreme Weather,2017-01-07,True,True,False,False,True,False,DC
13740.0,Extreme Weather,2017-01-07,True,True,False,False,True,False,DC
12301.0,Extreme Weather,2017-01-08,False,False,False,False,True,False,DC
23277.0,Extreme Weather,2017-01-09,True,False,False,True,True,False,DC
27027.0,,2017-01-10,False,False,True,False,True,False,DC
26924.0,,2017-01-11,False,False,False,False,False,False,DC
27299.0,,2017-01-12,False,False,False,False,False,False,DC
25856.0,,2017-01-13,False,False,False,False,False,False,DC
18116.0,,2017-01-14,False,False,False,False,True,False,DC
13462.0,,2017-01-15,False,False,False,False,True,False,DC
10518.0,National Holiday,2017-01-16,True,False,False,False,True,False,DC
23508.0,,2017-01-17,True,False,False,False,True,False,DC
30817.0,,2017-01-18,False,True,False,True,True,False,DC
34866.0,,2017-01-19,False,True,False,True,True,True,DC
31278.0,National Holiday,2017-01-20,False,True,False,False,True,True,DC
30477.0,Culture Event,2017-01-21,True,True,False,True,True,True,DC
30477.0,Culture Event,2017-01-21,True,True,False,True,True,True,DC
18187.0,,2017-01-22,True,False,False,False,True,False,DC
25138.0,,2017-01-23,True,False,False,False,False,False,DC
26429.0,,2017-01-24,True,False,False,False,False,False,DC
25223.0,,2017-01-25,True,False,False,False,False,False,DC
26512.0,,2017-01-26,False,False,False,True,True,False,DC
25718.0,Culture Event,2017-01-27,False,False,True,False,True,False,DC
25718.0,Culture Event,2017-01-27,False,False,True,False,True,False,DC
17992.0,Culture Event,2017-01-28,False,True,True,False,True,False,DC
17992.0,Culture Event,2017-01-28,False,True,True,False,True,False,DC
14043.0,Culture Event,2017-01-29,False,False,False,False,True,False,DC
21287.0,,2017-01-30,False,True,False,False,True,False,DC
26402.0,,2017-01-31,False,False,False,False,False,False,DC
29384.0,,2017-02-01,False,False,False,False,False,False,DC
29634.0,,2017-02-02,False,False,False,False,True,False,DC
25160.0,,2017-02-03,False,True,False,True,False,False,DC
19986.0,,2017-02-04,False,True,False,True,True,True,DC
14554.0,,2017-02-05,False,True,False,True,True,False,DC
22946.0,,2017-02-06,True,True,False,False,False,False,DC
29430.0,Extreme Weather,2017-02-07,False,True,True,False,False,True,DC
31947.0,,2017-02-08,False,False,False,False,False,False,DC
37434.0,,2017-02-09,True,False,False,True,False,True,DC
33374.0,,2017-02-10,False,True,False,True,False,True,DC
22136.0,,2017-02-11,False,True,True,False,False,True,DC
15748.0,,2017-02-12,False,False,False,False,False,False,DC
25763.0,,2017-02-13,True,False,False,True,True,False,DC
32139.0,,2017-02-14,False,False,False,False,False,True,DC
35300.0,,2017-02-15,False,True,True,True,False,True,DC
35089.0,,2017-02-16,False,False,True,False,False,False,DC
27303.0,,2017-02-17,False,False,False,True,False,False,DC
20469.0,,2017-02-18,False,False,False,False,True,False,DC
18494.0,,2017-02-19,False,False,False,True,True,False,DC
14087.0,National Holiday,2017-02-20,True,True,False,False,True,False,DC
23925.0,,2017-02-21,False,False,True,False,False,False,DC
25826.0,,2017-02-22,False,False,False,False,False,False,DC
26968.0,,2017-02-23,False,False,False,False,True,False,DC
28084.0,,2017-02-24,False,False,False,False,True,False,DC
21666.0,,2017-02-25,False,False,False,False,False,False,DC
17164.0,,2017-02-26,False,False,False,False,True,False,DC
27336.0,,2017-02-27,True,False,False,False,False,False,DC
35839.0,,2017-02-28,False,False,True,False,False,True,DC
39406.0,,2017-03-01,False,True,False,True,False,True,DC
36065.0,,2017-03-02,False,False,False,True,True,True,DC
31982.0,,2017-03-03,False,True,False,True,False,True,DC
23048.0,Culture Event,2017-03-04,False,True,False,True,True,False,DC
17896.0,,2017-03-05,False,True,False,True,True,False,DC
27559.0,,2017-03-06,False,True,False,False,False,False,DC
36555.0,,2017-03-07,False,True,True,True,False,True,DC
36138.0,,2017-03-08,False,False,True,True,False,True,DC
35234.0,,2017-03-09,False,True,False,False,True,True,DC
35832.0,Culture Event,2017-03-10,True,True,True,True,False,False,DC
25689.0,,2017-03-11,False,True,False,True,True,True,DC
18222.0,,2017-03-12,False,True,False,False,False,False,DC
28570.0,,2017-03-13,False,True,False,True,False,True,DC
16598.0,,2017-03-14,True,True,True,False,True,False,DC
36347.0,Extreme Weather,2017-03-15,True,False,True,False,False,False,DC
39311.0,Extreme Weather,2017-03-16,False,False,True,True,True,True,DC
37852.0,,2017-03-17,False,True,False,True,False,True,DC
30470.0,,2017-03-18,False,False,False,True,True,True,DC
21767.0,,2017-03-19,True,False,False,False,False,False,DC
29147.0,Extreme Weather,2017-03-20,True,True,True,True,False,False,DC
36108.0,Extreme Weather,2017-03-21,True,True,False,True,False,True,DC
39007.0,Extreme Weather,2017-03-22,False,False,False,True,False,True,DC
36017.0,Extreme Weather,2017-03-23,True,False,False,True,False,False,DC
33533.0,,2017-03-24,False,False,True,False,False,True,DC
25929.0,Extreme Weather,2017-03-25,False,True,False,False,False,False,DC
25929.0,Extreme Weather,2017-03-25,False,True,False,False,False,False,DC
20951.0,,2017-03-26,False,False,False,False,True,False,DC
30946.0,,2017-03-27,True,False,False,True,False,False,DC
39565.0,,2017-03-28,False,False,True,False,False,True,DC
39311.0,,2017-03-29,False,False,False,True,False,True,DC
38951.0,,2017-03-30,False,False,False,False,False,True,DC
38996.0,,2017-03-31,False,True,False,False,False,False,DC
27584.0,,2017-04-01,True,True,False,True,False,True,DC
23318.0,,2017-04-02,False,True,False,True,False,True,DC
34444.0,,2017-04-03,True,True,False,True,True,True,DC
37363.0,Culture Event,2017-04-04,False,True,True,False,False,True,DC
29061.0,,2017-04-05,True,True,False,True,False,False,DC
39099.0,,2017-04-06,True,False,False,False,False,True,DC
34685.0,,2017-04-07,False,True,False,False,False,True,DC
24513.0,,2017-04-08,False,True,False,False,True,False,DC
19260.0,,2017-04-09,False,True,True,False,True,False,DC
26085.0,Culture Event,2017-04-10,False,True,True,False,False,False,DC
31067.0,,2017-04-11,False,True,True,True,False,True,DC
32707.0,,2017-04-12,False,True,False,True,False,False,DC
26233.0,,2017-04-13,True,True,True,False,True,False,DC
24505.0,,2017-04-14,False,True,False,True,True,True,DC
24286.0,Culture Event,2017-04-15,False,False,True,True,False,False,DC
24286.0,Culture Event,2017-04-15,False,False,True,True,False,False,DC
16426.0,,2017-04-16,True,True,False,False,False,False,DC
21642.0,,2017-04-17,False,True,False,False,True,False,DC
29950.0,,2017-04-18,False,False,False,False,False,False,DC
34021.0,,2017-04-19,False,True,True,False,False,True,DC
38388.0,,2017-04-20,True,True,False,True,True,True,DC
36349.0,,2017-04-21,False,False,True,False,True,False,DC
28421.0,Culture Event,2017-04-22,False,False,False,False,True,False,DC
28421.0,Culture Event,2017-04-22,False,False,False,False,True,False,DC
17824.0,,2017-04-23,True,True,False,False,False,False,DC
29017.0,,2017-04-24,True,False,False,False,False,True,DC
36866.0,,2017-04-25,False,False,False,False,False,False,DC
37300.0,,2017-04-26,False,True,False,True,True,True,DC
39502.0,,2017-04-27,False,True,False,False,False,True,DC
35241.0,,2017-04-28,False,True,True,True,False,True,DC
28492.0,Culture Event,2017-04-29,False,True,False,True,True,True,DC
28492.0,Culture Event,2017-04-29,False,True,False,True,True,True,DC
19668.0,,2017-04-30,False,True,False,True,True,False,DC
27685.0,Culture Event,2017-05-01,False,True,False,True,False,True,DC
27685.0,Culture Event,2017-05-01,False,True,False,True,False,True,DC
34321.0,,2017-05-02,False,True,False,True,False,True,DC
37011.0,,2017-05-03,False,True,True,True,False,True,DC
36926.0,,2017-05-04,False,True,False,False,False,True,DC
32205.0,,2017-05-05,False,True,True,True,False,True,DC
23302.0,,2017-05-06,False,False,False,True,True,True,DC
16371.0,,2017-05-07,False,True,False,True,True,False,DC
22815.0,,2017-05-08,False,True,False,True,False,False,DC
28185.0,,2017-05-09,False,False,True,True,False,False,DC
32509.0,,2017-05-10,False,True,True,False,False,False,DC
38548.0,,2017-05-11,True,True,True,True,False,True,DC
32692.0,,2017-05-12,False,True,False,True,False,False,DC
23418.0,,2017-05-13,False,True,False,True,True,True,DC
17864.0,,2017-05-14,False,True,False,True,False,True,DC
26400.0,,2017-05-15,True,False,False,False,True,False,DC
33797.0,,2017-05-16,False,True,False,True,False,True,DC
40248.0,Extreme Weather,2017-05-17,False,True,False,True,True,True,DC
40935.0,,2017-05-18,False,True,False,True,True,True,DC
37154.0,,2017-05-19,False,True,False,True,False,True,DC
27153.0,,2017-05-20,False,True,False,False,True,True,DC
22654.0,,2017-05-21,False,True,False,True,True,True,DC
30218.0,,2017-05-22,False,False,False,True,False,False,DC
34994.0,,2017-05-23,False,False,False,True,False,True,DC
33630.0,,2017-05-24,True,True,False,True,False,False,DC
31452.0,,2017-05-25,False,False,False,True,False,False,DC
23561.0,,2017-05-26,True,True,True,True,False,False,DC
18648.0,,2017-05-27,False,True,False,True,True,False,DC
15741.0,Culture Event,2017-05-28,False,True,False,False,True,False,DC
15741.0,Culture Event,2017-05-28,False,True,False,False,True,False,DC
11590.0,National Holiday,2017-05-29,True,True,False,False,False,False,DC
11590.0,Extreme Weather,2017-05-29,True,True,False,False,False,False,DC
20860.0,,2017-05-30,False,False,False,True,False,False,DC
25491.0,,2017-05-31,False,False,False,False,False,False,DC
27225.0,,2017-06-01,False,True,False,True,False,False,DC
27845.0,,2017-06-02,False,True,False,True,False,True,DC
20770.0,Culture Event,2017-06-03,False,True,False,True,False,True,DC
20770.0,Culture Event,2017-06-03,False,True,False,True,False,True,DC
17547.0,,2017-06-04,False,True,False,True,False,False,DC
28533.0,,2017-06-05,True,True,False,True,False,False,DC
32976.0,,2017-06-06,False,True,False,True,False,True,DC
34573.0,Extreme Weather,2017-06-07,False,True,False,True,False,True,DC
32511.0,,2017-06-08,False,True,False,True,True,True,DC
29457.0,,2017-06-09,False,True,False,True,False,False,DC
21657.0,,2017-06-10,False,True,False,True,False,True,DC
19706.0,Culture Event,2017-06-11,False,False,False,False,False,False,DC
19706.0,Culture Event,2017-06-11,False,False,False,False,False,False,DC
28459.0,,2017-06-12,False,True,True,True,False,False,DC
36977.0,,2017-06-13,False,True,True,True,False,True,DC
37678.0,,2017-06-14,False,True,False,True,False,True,DC
34333.0,,2017-06-15,False,True,False,True,False,True,DC
28792.0,,2017-06-16,False,True,True,True,True,True,DC
19028.0,,2017-06-17,False,True,True,True,True,False,DC
14492.0,,2017-06-18,False,False,False,False,False,False,DC
25878.0,,2017-06-19,False,True,False,False,False,False,DC
31255.0,,2017-06-20,False,True,True,True,False,False,DC
33472.0,,2017-06-21,False,False,False,True,False,False,DC
33666.0,,2017-06-22,False,False,False,True,False,True,DC
31580.0,,2017-06-23,False,True,False,False,False,True,DC
20384.0,,2017-06-24,False,True,False,True,True,True,DC
15334.0,,2017-06-25,False,True,False,False,False,False,DC
25167.0,Extreme Weather,2017-06-26,False,True,False,True,False,False,DC
31887.0,Extreme Weather,2017-06-27,False,True,False,True,False,False,DC
32450.0,,2017-06-28,False,True,False,True,False,True,DC
31943.0,,2017-06-29,False,True,False,True,False,True,DC
26234.0,,2017-06-30,False,True,True,False,False,False,DC
19543.0,,2017-07-01,False,True,False,True,True,False,DC
15847.0,,2017-07-02,False,True,True,False,False,False,DC
17816.0,,2017-07-03,False,True,False,True,False,False,DC
14330.0,National Holiday,2017-07-04,True,True,False,True,True,True,DC
20573.0,,2017-07-05,False,True,False,False,True,True,DC
24054.0,,2017-07-06,False,True,False,False,False,False,DC
23650.0,,2017-07-07,False,True,True,False,False,False,DC
19300.0,,2017-07-08,False,True,True,True,True,True,DC
19390.0,,2017-07-09,False,True,False,True,False,False,DC
29307.0,,2017-07-10,True,False,True,True,False,False,DC
37020.0,,2017-07-11,True,True,False,True,False,False,DC
38422.0,,2017-07-12,False,True,False,True,False,True,DC
32378.0,,2017-07-13,False,True,False,False,False,False,DC
31146.0,,2017-07-14,False,True,False,False,False,True,DC
18777.0,,2017-07-15,True,True,False,True,True,False,DC
14832.0,,2017-07-16,False,True,True,False,True,False,DC
25028.0,,2017-07-17,False,True,False,True,False,False,DC
33475.0,,2017-07-18,False,False,True,True,False,False,DC
35879.0,,2017-07-19,False,True,False,True,False,False,DC
34241.0,Extreme Weather,2017-07-20,False,False,False,True,False,True,DC
29414.0,Extreme Weather,2017-07-21,False,False,False,False,False,False,DC
19627.0,,2017-07-22,False,False,False,False,False,False,DC
14529.0,,2017-07-23,False,True,False,False,True,False,DC
23281.0,,2017-07-24,False,True,False,True,True,False,DC
27814.0,,2017-07-25,False,True,False,True,False,False,DC
30378.0,,2017-07-26,False,True,False,True,False,False,DC
29970.0,,2017-07-27,False,True,False,True,True,False,DC
28448.0,,2017-07-28,False,False,False,True,False,False,DC
16589.0,,2017-07-29,True,True,False,True,True,False,DC
14239.0,,2017-07-30,False,True,False,True,True,False,DC
19160.0,,2017-07-31,False,True,False,True,True,False,DC
24444.0,,2017-08-01,False,True,False,True,True,False,DC
24839.0,,2017-08-02,False,True,True,True,True,False,DC
27281.0,,2017-08-03,False,True,False,True,True,False,DC
24734.0,,2017-08-04,False,True,False,True,True,True,DC
18084.0,,2017-08-05,False,True,False,True,True,False,DC
13564.0,,2017-08-06,False,True,False,True,True,True,DC
19851.0,,2017-08-07,False,False,True,False,False,False,DC
21375.0,,2017-08-08,False,True,False,True,False,False,DC
22036.0,,2017-08-09,False,True,False,True,False,False,DC
22014.0,,2017-08-10,False,True,False,True,False,False,DC
21809.0,,2017-08-11,False,True,False,True,True,False,DC
16581.0,,2017-08-12,False,False,False,True,True,False,DC
12924.0,,2017-08-13,False,True,False,True,False,False,DC
16606.0,,2017-08-14,False,True,False,False,False,False,DC
21124.0,,2017-08-15,False,True,False,True,False,False,DC
21592.0,,2017-08-16,False,False,False,False,True,False,DC
22152.0,,2017-08-17,False,False,True,False,False,False,DC
22744.0,,2017-08-18,False,True,False,True,False,False,DC
16157.0,,2017-08-19,False,True,False,True,False,False,DC
12764.0,,2017-08-20,False,False,False,False,True,False,DC
18061.0,,2017-08-21,False,True,True,True,True,False,DC
20494.0,,2017-08-22,False,False,False,False,False,False,DC
20345.0,,2017-08-23,False,False,False,False,True,False,DC
20360.0,,2017-08-24,False,False,False,False,True,False,DC
20499.0,Extreme Weather,2017-08-25,False,True,False,True,True,False,DC
16137.0,Culture Event,2017-08-26,False,True,False,True,True,False,DC
16137.0,Culture Event,2017-08-26,False,True,False,True,True,False,DC
12442.0,,2017-08-27,False,True,False,False,False,False,DC
16332.0,,2017-08-28,False,False,False,False,False,False,DC
21335.0,,2017-08-29,False,False,False,False,True,False,DC
18648.0,,2017-08-30,False,False,False,True,True,False,DC
18695.0,,2017-08-31,False,False,False,False,False,False,DC
17477.0,,2017-09-01,False,True,False,True,True,False,DC
14918.0,Extreme Weather,2017-09-02,False,True,False,False,True,False,DC
12054.0,,2017-09-03,False,True,False,False,True,False,DC
9038.0,National Holiday,2017-09-04,True,False,False,False,True,False,DC
17706.0,,2017-09-05,True,True,False,True,False,False,DC
26399.0,,2017-09-06,True,False,False,False,False,False,DC
26741.0,,2017-09-07,False,False,False,True,False,False,DC
24201.0,,2017-09-08,False,False,False,True,True,False,DC
16232.0,,2017-09-09,False,True,False,True,False,False,DC
13683.0,,2017-09-10,False,True,False,False,False,False,DC
20584.0,,2017-09-11,True,False,False,False,False,False,DC
28832.0,,2017-09-12,False,False,True,False,True,False,DC
33482.0,,2017-09-13,False,False,False,True,False,False,DC
31621.0,,2017-09-14,False,True,False,False,True,False,DC
27826.0,,2017-09-15,False,False,False,True,True,True,DC
19205.0,Culture Event,2017-09-16,False,True,False,True,False,False,DC
19205.0,Culture Event,2017-09-16,False,True,False,True,False,False,DC
19205.0,Culture Event,2017-09-16,False,True,False,True,False,False,DC
14755.0,,2017-09-17,False,True,True,False,False,False,DC
21032.0,Culture Event,2017-09-18,False,True,False,True,False,False,DC
21032.0,Culture Event,2017-09-18,False,True,False,True,False,False,DC
25889.0,,2017-09-19,False,False,False,True,False,False,DC
27585.0,,2017-09-20,False,False,True,True,True,True,DC
28594.0,,2017-09-21,False,False,False,True,False,False,DC
28458.0,,2017-09-22,False,False,False,True,False,False,DC
20392.0,,2017-09-23,False,False,False,True,True,False,DC
15863.0,,2017-09-24,False,False,False,False,True,False,DC
24306.0,,2017-09-25,True,False,False,False,False,False,DC
30708.0,,2017-09-26,False,False,False,True,True,False,DC
33568.0,,2017-09-27,False,False,False,True,False,True,DC
31006.0,,2017-09-28,False,True,False,False,False,True,DC
26652.0,Extreme Weather,2017-09-29,False,False,False,False,False,False,DC
18494.0,Culture Event,2017-09-30,False,True,False,True,False,False,DC
14859.0,,2017-10-01,False,True,False,True,False,False,DC
21545.0,,2017-10-02,False,False,False,True,True,False,DC
28988.0,,2017-10-03,False,False,False,True,False,False,DC
30581.0,,2017-10-04,False,False,False,False,False,False,DC
30114.0,,2017-10-05,False,False,False,False,False,False,DC
27672.0,,2017-10-06,False,False,False,True,False,True,DC
20824.0,Culture Event,2017-10-07,False,True,False,True,False,False,DC
20824.0,Culture Event,2017-10-07,False,True,False,True,False,False,DC
17428.0,,2017-10-08,False,True,False,False,True,False,DC
18743.0,National Holiday,2017-10-09,False,True,False,True,True,False,DC
30025.0,,2017-10-10,True,False,False,True,True,False,DC
34862.0,,2017-10-11,False,False,False,True,False,False,DC
35358.0,,2017-10-12,False,False,False,False,True,False,DC
33836.0,,2017-10-13,False,True,True,False,True,True,DC
22735.0,,2017-10-14,True,False,True,False,False,False,DC
17289.0,,2017-10-15,False,False,True,False,True,False,DC
22970.0,,2017-10-16,False,False,False,True,False,False,DC
28663.0,,2017-10-17,False,False,False,True,True,False,DC
31278.0,,2017-10-18,False,False,False,False,True,True,DC
29939.0,,2017-10-19,False,True,True,False,False,False,DC
29683.0,,2017-10-20,False,False,True,True,False,False,DC
22654.0,,2017-10-21,False,False,False,False,False,False,DC
18134.0,,2017-10-22,False,True,False,False,False,False,DC
23873.0,,2017-10-23,False,True,False,False,True,False,DC
29374.0,,2017-10-24,False,False,False,False,False,False,DC
31330.0,,2017-10-25,False,True,False,True,False,False,DC
32269.0,,2017-10-26,False,False,False,False,False,False,DC
27124.0,,2017-10-27,False,False,False,True,False,False,DC
20342.0,,2017-10-28,False,False,False,False,False,False,DC
18863.0,,2017-10-29,False,False,False,False,True,False,DC
22920.0,,2017-10-30,False,False,True,False,False,False,DC
23523.0,,2017-10-31,False,False,False,False,True,False,DC
28923.0,,2017-11-01,False,False,False,True,False,True,DC
30550.0,,2017-11-02,False,False,False,True,False,False,DC
29679.0,,2017-11-03,False,True,False,True,False,False,DC
21833.0,,2017-11-04,False,False,False,False,False,False,DC
16302.0,,2017-11-05,False,False,False,False,True,False,DC
21668.0,,2017-11-06,False,False,False,True,False,False,DC
33181.0,,2017-11-07,True,True,False,True,True,False,DC
31363.0,,2017-11-08,True,True,False,False,False,False,DC
31091.0,,2017-11-09,False,False,False,False,False,False,DC
24686.0,National Holiday,2017-11-10,False,True,False,False,True,False,DC
20507.0,,2017-11-11,False,False,False,False,False,False,DC
16110.0,,2017-11-12,False,False,False,False,True,False,DC
23226.0,,2017-11-13,False,False,False,True,True,False,DC
30497.0,,2017-11-14,False,False,False,False,False,False,DC
32393.0,,2017-11-15,False,False,False,False,True,False,DC
30594.0,,2017-11-16,False,False,False,True,False,False,DC
28003.0,,2017-11-17,False,False,False,False,False,False,DC
18379.0,,2017-11-18,True,False,False,False,True,False,DC
14645.0,,2017-11-19,False,False,False,False,True,False,DC
18507.0,,2017-11-20,False,False,False,False,True,False,DC
18435.0,,2017-11-21,True,False,False,True,False,False,DC
14520.0,,2017-11-22,True,False,False,False,False,False,DC
7648.0,National Holiday,2017-11-23,True,False,False,False,True,False,DC
8864.0,,2017-11-24,False,True,True,False,True,False,DC
10688.0,,2017-11-25,False,True,False,False,True,False,DC
9508.0,,2017-11-26,False,True,False,False,False,False,DC
15419.0,,2017-11-27,False,False,False,False,True,False,DC
21378.0,,2017-11-28,False,False,False,False,False,False,DC
26194.0,,2017-11-29,True,False,False,False,True,False,DC
27544.0,,2017-11-30,True,False,False,False,False,False,DC
26806.0,,2017-12-01,False,True,False,True,False,True,DC
18517.0,,2017-12-02,True,False,False,False,False,False,DC
15093.0,,2017-12-03,False,True,False,False,True,False,DC
21565.0,,2017-12-04,False,False,False,False,True,False,DC
28478.0,,2017-12-05,False,False,False,False,True,False,DC
32111.0,,2017-12-06,False,False,False,True,True,False,DC
32130.0,,2017-12-07,False,False,False,False,True,False,DC
27776.0,,2017-12-08,False,False,True,True,False,True,DC
16378.0,Extreme Weather,2017-12-09,True,True,True,False,True,False,DC
13089.0,,2017-12-10,False,False,False,False,False,False,DC
20155.0,,2017-12-11,False,False,False,False,True,False,DC
23690.0,,2017-12-12,False,False,False,False,True,False,DC
26683.0,,2017-12-13,False,False,False,False,True,False,DC
25774.0,,2017-12-14,False,False,False,False,True,False,DC
24666.0,,2017-12-15,False,False,False,False,False,False,DC
15571.0,,2017-12-16,False,True,False,True,True,False,DC
12702.0,,2017-12-17,False,True,False,False,True,False,DC
18006.0,,2017-12-18,False,False,False,False,True,False,DC
20624.0,,2017-12-19,False,False,False,False,False,False,DC
20527.0,,2017-12-20,False,False,False,False,True,False,DC
18951.0,,2017-12-21,False,False,False,False,True,False,DC
14546.0,,2017-12-22,False,True,False,False,True,False,DC
10319.0,,2017-12-23,False,False,False,False,True,False,DC
7457.0,,2017-12-24,False,False,False,False,True,False,DC
4186.0,National Holiday,2017-12-25,True,True,False,False,True,False,DC
7561.0,,2017-12-26,False,True,False,False,True,False,DC
12371.0,,2017-12-27,False,True,False,True,True,False,DC
14640.0,Extreme Weather,2017-12-28,False,True,False,False,True,False,DC
15463.0,,2017-12-29,False,True,False,False,False,False,DC
12948.0,,2017-12-30,False,True,False,False,True,False,DC
11734.0,Extreme Weather,2017-12-31,False,False,False,False,True,False,DC
